Russian Federation, Live births by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 22/10/2020
Year  ARDY   Cohort       Total
1983    38    1945     10085.65
1983    39    1944      6255.52
1983    40    1943      4175.07
1983    41    1942      4587.13
1983    42    1941      5333.61
1983    43    1940      3555.49
1983    44    1939      2479.91
1983    45    1938      1292.13
1983    46    1937       658.13
1983    47    1936       313.00
1983    48    1935       129.60
1983    49    1934        59.71
1983    50    1933        36.28
1983    51    1932        17.78
1983    52    1931        14.86
1983    53    1930        16.00
1983    54    1929        13.73
1983    55+   1928-       13.24
1984    12-   1972+        0.08
1984    13    1971         3.34
1984    14    1970        70.15
1984    15    1969       626.78
1984    16    1968      3773.35
1984    17    1967     15006.80
1984    18    1966     42702.36
1984    19    1965     90741.14
1984    20    1964    149353.79
1984    21    1963    193283.21
1984    22    1962    211336.80
1984    23    1961    213792.06
1984    24    1960    205979.95
1984    25    1959    184504.00
1984    26    1958    169768.36
1984    27    1957    151685.21
1984    28    1956    130554.59
1984    29    1955    118588.18
1984    30    1954    108546.64
1984    31    1953     86102.50
1984    32    1952     75703.26
1984    33    1951     64147.67
1984    34    1950     51719.75
1984    35    1949     46228.47
1984    36    1948     30049.86
1984    37    1947     23384.01
1984    38    1946     16838.88
1984    39    1945      7256.99
1984    40    1944      4447.83
1984    41    1943      2852.44
1984    42    1942      3024.02
1984    43    1941      3257.34
1984    44    1940      1942.58
1984    45    1939      1210.65
1984    46    1938       574.25
1984    47    1937       280.56
1984    48    1936       118.77
1984    49    1935        62.10
1984    50    1934        36.52
1984    51    1933        18.61
1984    52    1932        12.45
1984    53    1931        10.06
1984    54    1930         9.18
1984    55+   1929-        8.48
1985    12-   1973+        0.07
1985    13    1972         2.94
1985    14    1971        61.14
1985    15    1970       626.79
1985    16    1969      3857.11
1985    17    1968     15671.12
1985    18    1967     42238.75
1985    19    1966     91395.75
1985    20    1965    142555.18
1985    21    1964    177510.00
1985    22    1963    198541.11
1985    23    1962    201157.45
1985    24    1961    197016.01
1985    25    1960    188564.26
1985    26    1959    167853.72
1985    27    1958    153339.63
1985    28    1957    136094.17
1985    29    1956    116534.14
1985    30    1955    104904.47
1985    31    1954     93768.60
1985    32    1953     73487.40
1985    33    1952     64443.25
1985    34    1951     53867.28
1985    35    1950     42944.38
1985    36    1949     37591.55
1985    37    1948     23836.47
1985    38    1947     18040.75
1985    39    1946     12858.37
1985    40    1945      5462.01
1985    41    1944      3103.08
1985    42    1943      1829.88
1985    43    1942      1823.16
1985    44    1941      1873.52
1985    45    1940      1081.52
1985    46    1939       653.86
1985    47    1938       285.69
1985    48    1937       138.10
1985    49    1936        60.07
1985    50    1935        22.91
1985    51    1934        12.37
1985    52    1933        12.09
1985    53    1932        11.77
1985    54    1931         7.33
1985    55+   1930-        7.80
1986    12-   1974+        0.08
1986    13    1973         2.94
1986    14    1972        65.37
1986    15    1971       670.76
1986    16    1970      4233.32
1986    17    1969     16108.24
1986    18    1968     43499.45
1986    19    1967     89408.08
1986    20    1966    143887.88
1986    21    1965    172634.45
1986    22    1964    187493.25
1986    23    1963    196320.42
1986    24    1962    193811.20
1986    25    1961    190045.94
1986    26    1960    182046.76
1986    27    1959    163035.90
1986    28    1958    149083.91
1986    29    1957    131545.49
1986    30    1956    112583.35
1986    31    1955    100396.74
1986    32    1954     90021.05
1986    33    1953     70815.31
1986    34    1952     62095.09
1986    35    1951     51633.47
1986    36    1950     40596.43
1986    37    1949     34969.50
1986    38    1948     21246.05
1986    39    1947     15606.81
1986    40    1946     10734.77
1986    41    1945      4234.80
1986    42    1944      2320.13
1986    43    1943      1347.00
1986    44    1942      1216.40
1986    45    1941      1102.46
1986    46    1940       566.21
1986    47    1939       277.65
1986    48    1938       117.00
1986    49    1937        68.82
1986    50    1936        32.65
1986    51    1935        15.34
1986    52    1934         7.85
1986    53    1933         4.02
1986    54    1932         4.90
1986    55+   1931-        7.77
1987    12-   1975+        0.09
1987    13    1974         3.54
1987    14    1973        73.60
1987    15    1972       763.71
1987    16    1971      4632.32
1987    17    1970     18265.95
1987    18    1969     46801.75
1987    19    1968     94876.05
1987    20    1967    142721.82
1987    21    1966    174343.29
1987    22    1965    180999.42
1987    23    1964    182642.96
1987    24    1963    184712.91
1987    25    1962    181407.84
1987    26    1961    176658.32
1987    27    1960    168353.36
1987    28    1959    149552.39
1987    29    1958    135724.88
1987    30    1957    119635.44
1987    31    1956    101117.84
1987    32    1955     89521.24
1987    33    1954     80147.77
1987    34    1953     62705.98
1987    35    1952     54368.44
1987    36    1951     44457.78
1987    37    1950     34038.19
1987    38    1949     27957.08
1987    39    1948     16623.48
1987    40    1947     11998.75
1987    41    1946      7781.90
1987    42    1945      2984.54
1987    43    1944      1542.23
1987    44    1943       824.84
1987    45    1942       669.91
1987    46    1941       540.95
1987    47    1940       248.55
1987    48    1939       123.45
1987    49    1938        69.74
1987    50    1937        41.95
1987    51    1936        18.97
1987    52    1935         7.11
1987    53    1934         4.09
1987    54    1933         1.62
1987    55+   1932-        8.00
1988    12-   1976+        0.06
1988    13    1975         1.81
1988    14    1974        37.41
1988    15    1973       505.29
1988    16    1972      4383.92
1988    17    1971     18447.97
1988    18    1970     50102.35
1988    19    1969     97920.72
1988    20    1968    144565.29
1988    21    1967    167000.27
1988    22    1966    176898.98
1988    23    1965    168986.81
1988    24    1964    163392.24
1988    25    1963    162721.61
1988    26    1962    157716.37
1988    27    1961    151530.59
1988    28    1960    142421.09
1988    29    1959    125560.64
1988    30    1958    111728.64
1988    31    1957     96409.90
1988    32    1956     80028.59
1988    33    1955     70349.41
1988    34    1954     62942.72
1988    35    1953     48772.07
1988    36    1952     41646.96
1988    37    1951     32596.89
1988    38    1950     24085.60
1988    39    1949     19632.10
1988    40    1948     11396.13
1988    41    1947      7656.23
1988    42    1946      4865.98
1988    43    1945      1826.93
1988    44    1944       902.08
1988    45    1943       445.57
1988    46    1942       293.71
1988    47    1941       210.31
1988    48    1940       116.14
1988    49    1939        80.65
1988    50    1938        54.47
1988    51    1937        45.60
1988    52    1936        34.20
1988    53    1935        22.79
1988    54    1934        22.58
1988    55+   1933-      134.32
1989    12-   1977+        0.06
1989    13    1976         2.32
1989    14    1975        49.71
1989    15    1974       683.33
1989    16    1973      5088.51
1989    17    1972     21398.34
1989    18    1971     55411.69
1989    19    1970    106815.51
1989    20    1969    145923.43
1989    21    1968    163598.14
1989    22    1967    161700.41
1989    23    1966    158183.00
1989    24    1965    145834.81
1989    25    1964    138956.41
1989    26    1963    136880.83
1989    27    1962    130796.40
1989    28    1961    123549.70
1989    29    1960    114155.30
1989    30    1959     99632.03
1989    31    1958     86881.10
1989    32    1957     73919.26
1989    33    1956     61320.76
1989    34    1955     53080.48
1989    35    1954     46522.68
1989    36    1953     34711.78
1989    37    1952     28899.66
1989    38    1951     22278.88
1989    39    1950     15752.33
1989    40    1949     12463.97
1989    41    1948      6948.81
1989    42    1947      4494.51
1989    43    1946      2773.18
1989    44    1945       945.18
1989    45    1944       398.55
1989    46    1943       176.35
1989    47    1942       108.39
1989    48    1941        80.26
1989    49    1940        54.22
1989    50    1939        30.00
1989    51    1938        13.22
1989    52    1937        12.84
1989    53    1936         8.38
1989    54    1935         4.94
1989    55+   1934-       19.32
1990    12-   1978+        0.07
1990    13    1977         2.87
1990    14    1976        69.02
1990    15    1975       939.86
1990    16    1974      6768.93
1990    17    1973     24390.45
1990    18    1972     61438.90
1990    19    1971    112187.15
1990    20    1970    152564.30
1990    21    1969    158690.42
1990    22    1968    153362.58
1990    23    1967    140065.78
1990    24    1966    132758.93
1990    25    1965    121431.28
1990    26    1964    114878.38
1990    27    1963    112144.12
1990    28    1962    106089.73
1990    29    1961     98722.85
1990    30    1960     90129.57
1990    31    1959     76967.28
1990    32    1958     66232.47
1990    33    1957     55686.01
1990    34    1956     45405.64
1990    35    1955     38901.79
1990    36    1954     33496.60
1990    37    1953     24458.87
1990    38    1952     19798.69
1990    39    1951     14676.03
1990    40    1950     10176.52
1990    41    1949      7699.69
1990    42    1948      4072.81
1990    43    1947      2481.66
1990    44    1946      1386.20
1990    45    1945       418.02
1990    46    1944       150.07
1990    47    1943        63.37
1990    48    1942        51.25
1990    49    1941        42.15
1990    50    1940        20.64
1990    51    1939        10.76
1990    52    1938         6.29
1990    53    1937         6.48
1990    54    1936         3.62
1990    55+   1935-        9.91
1991    12-   1979+        0.07
1991    13    1978         3.06
1991    14    1977        73.67
1991    15    1976      1051.94
1991    16    1975      7303.86
1991    17    1974     26038.96
1991    18    1973     60459.07
1991    19    1972    112648.54
1991    20    1971    148312.91
1991    21    1970    157344.39
1991    22    1969    142168.95
1991    23    1968    128600.75
1991    24    1967    114817.74
1991    25    1966    107962.50
1991    26    1965     97934.71
1991    27    1964     91744.19
1991    28    1963     88356.30
1991    29    1962     81989.26
1991    30    1961     75308.67
1991    31    1960     68022.90
1991    32    1959     56988.36
1991    33    1958     48577.54
1991    34    1957     40660.24
1991    35    1956     32829.59
1991    36    1955     27497.12
1991    37    1954     23050.68
1991    38    1953     16403.42
1991    39    1952     13057.86
1991    40    1951      9636.27
1991    41    1950      6537.31
1991    42    1949      4637.98
1991    43    1948      2304.17
1991    44    1947      1308.84
1991    45    1946       653.36
1991    46    1945       189.52
1991    47    1944        67.38
1991    48    1943        28.14
1991    49    1942        22.14
1991    50    1941        13.67
1991    51    1940         3.93
1991    52    1939         2.44
1991    53    1938         3.05
1991    54    1937         3.15
1991    55+   1936-        7.38
1992    12-   1980+        0.06
1992    13    1979         2.85
1992    14    1978        70.95
1992    15    1977       980.85
1992    16    1976      7066.70
1992    17    1975     25335.06
1992    18    1974     59719.07
1992    19    1973    103162.14
1992    20    1972    141114.85
1992    21    1971    146672.67
1992    22    1970    136583.06
1992    23    1969    115453.59
1992    24    1968    102287.73
1992    25    1967     91355.87
1992    26    1966     85015.25
1992    27    1965     76197.72
1992    28    1964     70264.65
1992    29    1963     66296.07
1992    30    1962     61542.72
1992    31    1961     55284.81
1992    32    1960     48726.15
1992    33    1959     40645.68
1992    34    1958     34334.52
1992    35    1957     28686.00
1992    36    1956     22874.46
1992    37    1955     18739.23
1992    38    1954     15475.15
1992    39    1953     10822.42
1992    40    1952      8383.65
1992    41    1951      5953.66
1992    42    1950      3833.84
1992    43    1949      2557.93
1992    44    1948      1217.00
1992    45    1947       580.72
1992    46    1946       252.89
1992    47    1945        73.84
1992    48    1944        27.94
1992    49    1943        14.22
1992    50    1942        10.03
1992    51    1941         7.65
1992    52    1940         5.26
1992    53    1939         4.63
1992    54    1938         4.03
1992    55+   1937-        6.43
1993    12-   1981+        0.06
1993    13    1980         3.07
1993    14    1979        76.73
1993    15    1978      1064.81
1993    16    1977      6859.84
1993    17    1976     24028.05
1993    18    1975     55779.11
1993    19    1974     97444.08
1993    20    1973    125286.21
1993    21    1972    135870.83
1993    22    1971    121965.14
1993    23    1970    106820.43
1993    24    1969     89654.31
1993    25    1968     79619.02
1993    26    1967     70503.81
1993    27    1966     64863.93
1993    28    1965     57759.07
1993    29    1964     52666.02
1993    30    1963     49034.51
1993    31    1962     44084.31
1993    32    1961     38630.22
1993    33    1960     33657.41
1993    34    1959     27534.46
1993    35    1958     23107.56
1993    36    1957     18912.81
1993    37    1956     14641.17
1993    38    1955     11577.39
1993    39    1954      9279.98
1993    40    1953      6314.73
1993    41    1952      4700.20
1993    42    1951      3170.57
1993    43    1950      1944.29
1993    44    1949      1223.26
1993    45    1948       511.57
1993    46    1947       226.62
1993    47    1946       102.58
1993    48    1945        34.44
1993    49    1944        11.85
1993    50    1943         4.29
1993    51    1942         3.49
1993    52    1941         3.30
1993    53    1940         2.49
1993    54    1939         1.48
1993    55+   1938-        3.48
1994    12-   1982+        0.07
1994    13    1981         3.47
1994    14    1980        91.71
1994    15    1979      1232.45
1994    16    1978      7877.54
1994    17    1977     25684.87
1994    18    1976     59737.52
1994    19    1975    101694.18
1994    20    1974    130657.51
1994    21    1973    133412.90
1994    22    1972    127442.10
1994    23    1971    109786.09
1994    24    1970     96546.01
1994    25    1969     81478.38
1994    26    1968     72798.90
1994    27    1967     64758.51
1994    28    1966     59600.82
1994    29    1965     52362.99
1994    30    1964     47191.68
1994    31    1963     43114.42
1994    32    1962     37825.44
1994    33    1961     32948.00
1994    34    1960     28729.55
1994    35    1959     22879.23
1994    36    1958     18709.68
1994    37    1957     14878.85
1994    38    1956     10911.44
1994    39    1955      8375.77
1994    40    1954      6564.76
1994    41    1953      4212.35
1994    42    1952      2892.96
1994    43    1951      1795.52
1994    44    1950      1021.87
1994    45    1949       576.58
1994    46    1948       215.59
1994    47    1947        86.10
1994    48    1946        36.59
1994    49    1945         9.63
1994    50    1944         3.62
1994    51    1943         2.16
1994    52    1942         2.42
1994    53    1941         2.96
1994    54    1940         0.79
1994    55+   1939-        5.00
1995    12-   1983+        0.07
1995    13    1982         3.42
1995    14    1981        84.48
1995    15    1980      1174.56
1995    16    1979      7289.65
1995    17    1978     24489.49
1995    18    1977     54426.93
1995    19    1976     94020.48
1995    20    1975    122567.77
1995    21    1974    129965.39
1995    22    1973    118940.47
1995    23    1972    109762.65
1995    24    1971     95180.75
1995    25    1970     85167.97
1995    26    1969     71822.15
1995    27    1968     63898.49
1995    28    1967     56488.53
1995    29    1966     51993.02
1995    30    1965     45637.39
1995    31    1964     40704.44
1995    32    1963     36696.21
1995    33    1962     31968.91
1995    34    1961     27529.07
1995    35    1960     23627.04
1995    36    1959     18687.21
1995    37    1958     14921.05
1995    38    1957     11374.19
1995    39    1956      8301.95
1995    40    1955      6195.42
1995    41    1954      4506.29
1995    42    1953      2723.26
1995    43    1952      1780.78
1995    44    1951       994.80
1995    45    1950       498.48
1995    46    1949       243.19
1995    47    1948        77.36
1995    48    1947        32.97
1995    49    1946        20.37
1995    50    1945         3.32
1995    51    1944         0.45
1995    52    1943         0.97
1995    53    1942         1.08
1995    54    1941         0.50
1995    55+   1940-        3.00
1996    12-   1984+        0.06
1996    13    1983         3.07
1996    14    1982        71.73
1996    15    1981       942.31
1996    16    1980      6205.33
1996    17    1979     20867.17
1996    18    1978     48272.67
1996    19    1977     82227.74
1996    20    1976    111863.63
1996    21    1975    121480.09
1996    22    1974    115943.24
1996    23    1973    102405.43
1996    24    1972     95952.78
1996    25    1971     83672.88
1996    26    1970     74704.61
1996    27    1969     62878.49
1996    28    1968     55898.35
1996    29    1967     49132.67
1996    30    1966     44876.03
1996    31    1965     39477.57
1996    32    1964     34373.78
1996    33    1963     30664.01
1996    34    1962     26808.69
1996    35    1961     22893.20
1996    36    1960     19589.02
1996    37    1959     15144.93
1996    38    1958     11810.69
1996    39    1957      8746.03
1996    40    1956      6203.36
1996    41    1955      4518.26
1996    42    1954      3161.50
1996    43    1953      1815.91
1996    44    1952      1089.51
1996    45    1951       546.18
1996    46    1950       232.09
1996    47    1949       100.37
1996    48    1948        37.10
1996    49    1947        13.62
1996    50    1946         5.07
1996    51    1945         0.83
1996    52    1944         0.54
1996    53    1943         0.46
1996    54    1942         1.09
1996    55+   1941-        5.91
1997    12-   1985+        0.08
1997    13    1984         4.64
1997    14    1983       128.61
1997    15    1982      1487.32
1997    16    1981      7014.14
1997    17    1980     20709.77
1997    18    1979     44675.96
1997    19    1978     76012.60
1997    20    1977    100189.62
1997    21    1976    112137.03
1997    22    1975    109514.34
1997    23    1974    100829.68
1997    24    1973     89521.62
1997    25    1972     84942.99
1997    26    1971     73708.28
1997    27    1970     66233.68
1997    28    1969     55643.27
1997    29    1968     49160.84
1997    30    1967     43857.35
1997    31    1966     39499.27
1997    32    1965     33505.41
1997    33    1964     29832.57
1997    34    1963     26432.14
1997    35    1962     22583.99
1997    36    1961     19008.41
1997    37    1960     15601.70
1997    38    1959     11574.78
1997    39    1958      8793.28
1997    40    1957      6473.34
1997    41    1956      4282.82
1997    42    1955      2867.85
1997    43    1954      1849.57
1997    44    1953       961.21
1997    45    1952       495.38
1997    46    1951       228.33
1997    47    1950       102.27
1997    48    1949        40.25
1997    49    1948        16.42
1997    50    1947         7.59
1997    51    1946         2.19
1997    52    1945         2.07
1997    53    1944         1.88
1997    54    1943         0.83
1997    55+   1942-        7.62
1998    12-   1986+        0.08
1998    13    1985         4.29
1998    14    1984       115.11
1998    15    1983      1443.12
1998    16    1982      6858.06
1998    17    1981     19332.62
1998    18    1980     43559.92
1998    19    1979     72407.32
1998    20    1978     99435.53
1998    21    1977    109900.93
1998    22    1976    110615.63
1998    23    1975    103718.59
1998    24    1974     95298.42
1998    25    1973     84354.54
1998    26    1972     79256.22
1998    27    1971     68576.45
1998    28    1970     61540.39
1998    29    1969     51591.25
1998    30    1968     45581.11
1998    31    1967     39905.18
1998    32    1966     35101.49
1998    33    1965     29420.99
1998    34    1964     25839.66
1998    35    1963     22901.94
1998    36    1962     19624.01
1998    37    1961     15991.72
1998    38    1960     12867.64
1998    39    1959      9439.17
1998    40    1958      6929.32
1998    41    1957      4745.04
1998    42    1956      2992.90
1998    43    1955      1860.80
1998    44    1954      1125.21
1998    45    1953       513.84
1998    46    1952       251.02
1998    47    1951       101.92
1998    48    1950        41.68
1998    49    1949        22.69
1998    50    1948         4.68
1998    51    1947         2.99
1998    52    1946         3.72
1998    53    1945         2.92
1998    54    1944         3.53
1998    55+   1943-        8.36
1999    12-   1987+        0.07
1999    13    1986         3.66
1999    14    1985        90.28
1999    15    1984      1113.64
1999    16    1983      5940.33
1999    17    1982     17163.76
1999    18    1981     37028.54
1999    19    1980     66220.18
1999    20    1979     88983.53
1999    21    1978    102338.52
1999    22    1977    103396.19
1999    23    1976    100173.95
1999    24    1975     92906.74
1999    25    1974     84653.56
1999    26    1973     73740.89
1999    27    1972     69119.31
1999    28    1971     59199.62
1999    29    1970     52421.28
1999    30    1969     43740.15
1999    31    1968     38191.73
1999    32    1967     32436.03
1999    33    1966     28161.22
1999    34    1965     23896.06
1999    35    1964     20948.35
1999    36    1963     18125.23
1999    37    1962     14997.37
1999    38    1961     11921.76
1999    39    1960      9374.62
1999    40    1959      6638.54
1999    41    1958      4701.78
1999    42    1957      3153.50
1999    43    1956      1841.62
1999    44    1955      1028.88
1999    45    1954       564.32
1999    46    1953       243.97
1999    47    1952       125.44
1999    48    1951        53.08
1999    49    1950        24.59
1999    50    1949        11.61
1999    51    1948         5.26
1999    52    1947         4.80
1999    53    1946         1.08
1999    54    1945         0.49
1999    55+   1944-        3.52
2000    12-   1988+        0.06
2000    13    1987         3.48
2000    14    1986        85.86
2000    15    1985       997.06
2000    16    1984      5260.20
2000    17    1983     16624.71
2000    18    1982     37016.11
2000    19    1981     62766.70
2000    20    1980     90192.08
2000    21    1979    102419.37
2000    22    1978    107224.78
2000    23    1977    103385.44
2000    24    1976     98532.30
2000    25    1975     90089.80
2000    26    1974     81031.87
2000    27    1973     70036.47
2000    28    1972     65663.11
2000    29    1971     56752.84
2000    30    1970     51056.09
2000    31    1969     41471.23
2000    32    1968     34738.94
2000    33    1967     29449.20
2000    34    1966     25554.73
2000    35    1965     21253.63
2000    36    1964     17877.61
2000    37    1963     15173.47
2000    38    1962     12511.02
2000    39    1961      9672.42
2000    40    1960      7401.56
2000    41    1959      5052.57
2000    42    1958      3327.69
2000    43    1957      2007.38
2000    44    1956      1087.88
2000    45    1955       567.21
2000    46    1954       276.21
2000    47    1953       108.30
2000    48    1952        65.34
2000    49    1951        38.91
2000    50    1950        11.45
2000    51    1949         5.38
2000    52    1948         3.57
2000    53    1947         2.50
2000    54    1946         3.09
2000    55+   1945-        0.39
2001    12-   1989+        0.06
2001    13    1988         3.62
2001    14    1987        97.06
2001    15    1986      1122.14
2001    16    1985      5359.15
2001    17    1984     16333.31
2001    18    1983     38125.38
2001    19    1982     65029.96
2001    20    1981     87876.56
2001    21    1980    105244.89
2001    22    1979    106102.28
2001    23    1978    105098.49
2001    24    1977     99678.75
2001    25    1976     94406.81
2001    26    1975     85522.90
2001    27    1974     76686.73
2001    28    1973     66460.58
2001    29    1972     61935.99
2001    30    1971     53309.41
2001    31    1970     47392.19
2001    32    1969     37954.12
2001    33    1968     31651.51
2001    34    1967     26382.17
2001    35    1966     22763.76
2001    36    1965     18766.92
2001    37    1964     15446.09
2001    38    1963     12457.07
2001    39    1962      9915.37
2001    40    1961      7466.30
2001    41    1960      5346.82
2001    42    1959      3342.23
2001    43    1958      2073.69
2001    44    1957      1156.38
2001    45    1956       578.42
2001    46    1955       266.57
2001    47    1954       112.52
2001    48    1953        55.48
2001    49    1952        37.79
2001    50    1951        17.09
2001    51    1950         7.55
2001    52    1949         5.13
2001    53    1948         3.25
2001    54    1947         3.03
2001    55+   1946-        8.47
2002    12-   1990+        0.06
2002    13    1989         3.70
2002    14    1988       102.43
2002    15    1987      1224.86
2002    16    1986      5837.78
2002    17    1985     16131.78
2002    18    1984     37034.07
2002    19    1983     67711.30
2002    20    1982     92970.66
2002    21    1981    104785.10
2002    22    1980    112922.01
2002    23    1979    109073.91
2002    24    1978    107657.31
2002    25    1977    100005.91
2002    26    1976     92238.88
2002    27    1975     83474.16
2002    28    1974     74987.62
2002    29    1973     64081.51
2002    30    1972     59830.41
2002    31    1971     50948.30
2002    32    1970     44248.05
2002    33    1969     35357.81
2002    34    1968     29610.24
2002    35    1967     24428.00
2002    36    1966     20647.71
2002    37    1965     16550.16
2002    38    1964     13086.38
2002    39    1963     10434.73
2002    40    1962      8014.44
2002    41    1961      5475.85
2002    42    1960      3626.00
2002    43    1959      2142.53
2002    44    1958      1198.11
2002    45    1957       593.04
2002    46    1956       271.62
2002    47    1955       125.48
2002    48    1954        61.36
2002    49    1953        31.84
2002    50    1952        14.10
2002    51    1951         7.40
2002    52    1950         6.91
2002    53    1949         5.49
2002    54    1948         2.51
2002    55+   1947-        5.48
2003    12-   1991+        0.06
2003    13    1990         3.85
2003    14    1989       104.83
2003    15    1988      1261.89
2003    16    1987      6369.64
2003    17    1986     17745.79
2003    18    1985     37324.61
2003    19    1984     67049.41
2003    20    1983     97155.48
2003    21    1982    111508.58
2003    22    1981    112901.96
2003    23    1980    117005.61
2003    24    1979    109956.78
2003    25    1978    106372.31
2003    26    1977     97917.77
2003    27    1976     89587.23
2003    28    1975     80392.30
2003    29    1974     71581.44
2003    30    1973     61637.11
2003    31    1972     57258.52
2003    32    1971     47643.46
2003    33    1970     41047.55
2003    34    1969     32246.69
2003    35    1968     26884.07
2003    36    1967     22045.24
2003    37    1966     17685.56
2003    38    1965     13504.13
2003    39    1964     10517.09
2003    40    1963      7997.25
2003    41    1962      5841.48
2003    42    1961      3923.62
2003    43    1960      2430.91
2003    44    1959      1217.38
2003    45    1958       638.28
2003    46    1957       289.12
2003    47    1956       116.94
2003    48    1955        60.89
2003    49    1954        40.76
2003    50    1953        14.25
2003    51    1952         3.25
2003    52    1951         6.29
2003    53    1950         6.73
2003    54    1949         3.14
2003    55+   1948-        1.78
2004    12-   1992+        0.40
2004    13    1991        12.09
2004    14    1990       149.69
2004    15    1989      1246.05
2004    16    1988      6052.61
2004    17    1987     18383.49
2004    18    1986     39162.06
2004    19    1985     65218.49
2004    20    1984     92359.27
2004    21    1983    112464.77
2004    22    1982    116247.58
2004    23    1981    112068.16
2004    24    1980    114767.11
2004    25    1979    105675.99
2004    26    1978    100115.28
2004    27    1977     90843.89
2004    28    1976     83039.39
2004    29    1975     74546.94
2004    30    1974     66016.49
2004    31    1973     56617.73
2004    32    1972     51194.53
2004    33    1971     41975.05
2004    34    1970     35805.40
2004    35    1969     28059.26
2004    36    1968     23402.43
2004    37    1967     18428.73
2004    38    1966     14454.10
2004    39    1965     10915.11
2004    40    1964      8062.10
2004    41    1963      5898.89
2004    42    1962      4037.54
2004    43    1961      2495.27
2004    44    1960      1470.98
2004    45    1959       700.05
2004    46    1958       314.01
2004    47    1957       137.17
2004    48    1956        57.97
2004    49    1955        39.58
2004    50    1954        22.75
2004    51    1953         8.43
2004    52    1952         4.85
2004    53    1951         2.36
2004    54    1950         2.40
2004    55+   1949-        0.58
2005    12-   1993+        1.14
2005    13    1992        21.40
2005    14    1991       149.13
2005    15    1990      1157.64
2005    16    1989      5392.47
2005    17    1988     16533.25
2005    18    1987     37447.75
2005    19    1986     63153.14
2005    20    1985     84778.97
2005    21    1984    101496.68
2005    22    1983    112727.16
2005    23    1982    110772.70
2005    24    1981    105265.24
2005    25    1980    106531.66
2005    26    1979     95525.69
2005    27    1978     89789.73
2005    28    1977     81148.12
2005    29    1976     73730.82
2005    30    1975     66277.10
2005    31    1974     58057.96
2005    32    1973     49031.63
2005    33    1972     43405.79
2005    34    1971     35551.04
2005    35    1970     30211.40
2005    36    1969     23035.09
2005    37    1968     18311.95
2005    38    1967     13971.85
2005    39    1966     10921.15
2005    40    1965      7983.61
2005    41    1964      5630.51
2005    42    1963      3944.12
2005    43    1962      2503.11
2005    44    1961      1438.16
2005    45    1960       785.40
2005    46    1959       335.34
2005    47    1958       174.57
2005    48    1957        91.44
2005    49    1956        43.21
2005    50    1955        18.03
2005    51    1954        10.31
2005    52    1953         8.80
2005    53    1952         4.38
2005    54    1951         2.40
2005    55+   1950-        4.96
2006    12-   1994+        1.04
2006    13    1993        17.91
2006    14    1992       125.52
2006    15    1991       973.59
2006    16    1990      5176.40
2006    17    1989     15450.59
2006    18    1988     35095.84
2006    19    1987     63360.22
2006    20    1986     86784.09
2006    21    1985     99557.29
2006    22    1984    107465.89
2006    23    1983    115240.78
2006    24    1982    111089.38
2006    25    1981    102914.05
2006    26    1980    101531.62
2006    27    1979     89040.40
2006    28    1978     83536.19
2006    29    1977     74976.24
2006    30    1976     68539.29
2006    31    1975     60952.32
2006    32    1974     51939.43
2006    33    1973     43746.91
2006    34    1972     38144.91
2006    35    1971     30999.27
2006    36    1970     25938.42
2006    37    1969     18895.29
2006    38    1968     14626.04
2006    39    1967     10889.93
2006    40    1966      8094.93
2006    41    1965      5624.38
2006    42    1964      3723.66
2006    43    1963      2424.26
2006    44    1962      1362.46
2006    45    1961       708.71
2006    46    1960       352.38
2006    47    1959       153.95
2006    48    1958        79.77
2006    49    1957        45.48
2006    50    1956        23.28
2006    51    1955        11.25
2006    52    1954         6.47
2006    53    1953         3.78
2006    54    1952         2.44
2006    55+   1951-       10.99
2007    12-   1995+        1.04
2007    13    1994        15.43
2007    14    1993       125.41
2007    15    1992      1055.93
2007    16    1991      4682.27
2007    17    1990     14615.40
2007    18    1989     32590.72
2007    19    1988     59764.10
2007    20    1987     86969.56
2007    21    1986    101580.03
2007    22    1985    108038.80
2007    23    1984    112986.39
2007    24    1983    121232.49
2007    25    1982    116391.87
2007    26    1981    106658.55
2007    27    1980    104466.69
2007    28    1979     91880.15
2007    29    1978     87253.25
2007    30    1977     78279.49
2007    31    1976     70708.13
2007    32    1975     62555.10
2007    33    1974     52676.46
2007    34    1973     43913.07
2007    35    1972     38260.60
2007    36    1971     30747.52
2007    37    1970     25080.07
2007    38    1969     17751.61
2007    39    1968     13408.29
2007    40    1967      9574.76
2007    41    1966      6659.92
2007    42    1965      4332.77
2007    43    1964      2659.57
2007    44    1963      1609.25
2007    45    1962       816.90
2007    46    1961       399.75
2007    47    1960       192.64
2007    48    1959        85.93
2007    49    1958        43.18
2007    50    1957        20.25
2007    51    1956        13.20
2007    52    1955         8.82
2007    53    1954         3.77
2007    54    1953         1.31
2007    55+   1952-       11.52
2008    12-   1996+        2.06
2008    13    1995        22.70
2008    14    1994       143.23
2008    15    1993       977.10
2008    16    1992      4569.13
2008    17    1991     13920.50
2008    18    1990     32521.59
2008    19    1989     56332.10
2008    20    1988     83242.30
2008    21    1987    103933.05
2008    22    1986    112069.26
2008    23    1985    116358.37
2008    24    1984    120768.95
2008    25    1983    127477.57
2008    26    1982    118757.48
2008    27    1981    106637.08
2008    28    1980    104702.09
