Sweden, Cumulative period fertility rates by birth order (vertical parallelograms)
Last modified: 14/04/2023
Year  ARDY  Cohort     CPFR     CPFR1     CPFR2     CPFR3     CPFR4    CPFR5p
1983   21    1962     0.081     0.072     0.009     0.000     0.000     0.000
1983   22    1961     0.141     0.118     0.021     0.002     0.000     0.000
1983   23    1960     0.216     0.170     0.042     0.004     0.000     0.000
1983   24    1959     0.309     0.228     0.072     0.008     0.001     0.000
1983   25    1958     0.415     0.287     0.111     0.015     0.001     0.000
1983   26    1957     0.534     0.348     0.158     0.025     0.003     0.000
1983   27    1956     0.661     0.407     0.210     0.038     0.005     0.001
1983   28    1955     0.787     0.460     0.264     0.055     0.008     0.001
1983   29    1954     0.910     0.505     0.319     0.074     0.011     0.002
1983   30    1953     1.027     0.542     0.372     0.095     0.015     0.003
1983   31    1952     1.135     0.574     0.420     0.117     0.020     0.004
1983   32    1951     1.229     0.597     0.461     0.141     0.025     0.005
1983   33    1950     1.311     0.615     0.495     0.164     0.030     0.006
1983   34    1949     1.380     0.629     0.521     0.186     0.036     0.008
1983   35    1948     1.436     0.639     0.541     0.204     0.042     0.010
1983   36    1947     1.483     0.647     0.557     0.220     0.047     0.012
1983   37    1946     1.520     0.653     0.569     0.232     0.052     0.014
1983   38    1945     1.548     0.657     0.577     0.241     0.056     0.016
1983   39    1944     1.569     0.661     0.583     0.248     0.060     0.018
1983   40    1943     1.585     0.663     0.588     0.252     0.062     0.020
1983   41    1942     1.596     0.665     0.590     0.256     0.064     0.021
1983   42    1941     1.604     0.666     0.592     0.258     0.066     0.022
1983   43    1940     1.609     0.666     0.593     0.259     0.067     0.023
1983   44    1939     1.611     0.667     0.594     0.260     0.067     0.024
1983   45    1938     1.613     0.667     0.594     0.261     0.068     0.024
1983   46    1937     1.614     0.667     0.594     0.261     0.068     0.024
1983   47    1936     1.614     0.667     0.594     0.261     0.068     0.024
1983   48    1935     1.615     0.667     0.594     0.261     0.068     0.025
1983   49    1934     1.615     0.667     0.594     0.261     0.068     0.025
1983   50    1933     1.615     0.667     0.594     0.261     0.068     0.025
1983   51    1932     1.615     0.667     0.594     0.261     0.068     0.025
1983   52    1931     1.615     0.667     0.594     0.261     0.068     0.025
1983   53    1930     1.615     0.667     0.594     0.261     0.068     0.025
1983   54    1929     1.615     0.667     0.594     0.261     0.068     0.025
1983   55    1928     1.615     0.667     0.594     0.261     0.068     0.025
1984   12    1972     0.000     0.000     0.000     0.000     0.000     0.000
1984   13    1971     0.000     0.000     0.000     0.000     0.000     0.000
1984   14    1970     0.000     0.000     0.000     0.000     0.000     0.000
1984   15    1969     0.000     0.000     0.000     0.000     0.000     0.000
1984   16    1968     0.000     0.000     0.000     0.000     0.000     0.000
1984   17    1967     0.001     0.001     0.000     0.000     0.000     0.000
1984   18    1966     0.004     0.004     0.000     0.000     0.000     0.000
1984   19    1965     0.014     0.013     0.001     0.000     0.000     0.000
1984   20    1964     0.035     0.033     0.002     0.000     0.000     0.000
1984   21    1963     0.073     0.065     0.008     0.000     0.000     0.000
1984   22    1962     0.130     0.110     0.019     0.001     0.000     0.000
1984   23    1961     0.206     0.162     0.040     0.004     0.000     0.000
1984   24    1960     0.293     0.215     0.070     0.008     0.001     0.000
1984   25    1959     0.399     0.273     0.110     0.015     0.001     0.000
1984   26    1958     0.518     0.335     0.155     0.025     0.003     0.000
1984   27    1957     0.648     0.396     0.207     0.040     0.005     0.001
1984   28    1956     0.780     0.451     0.264     0.056     0.007     0.001
1984   29    1955     0.909     0.500     0.320     0.076     0.011     0.002
1984   30    1954     1.031     0.541     0.373     0.098     0.016     0.003
1984   31    1953     1.143     0.574     0.422     0.122     0.021     0.004
1984   32    1952     1.246     0.601     0.465     0.148     0.027     0.006
1984   33    1951     1.333     0.620     0.500     0.172     0.033     0.008
1984   34    1950     1.405     0.634     0.529     0.194     0.039     0.010
1984   35    1949     1.464     0.645     0.550     0.213     0.045     0.011
1984   36    1948     1.514     0.653     0.568     0.229     0.051     0.014
1984   37    1947     1.554     0.659     0.580     0.243     0.056     0.016
1984   38    1946     1.585     0.664     0.589     0.253     0.061     0.018
1984   39    1945     1.608     0.667     0.596     0.260     0.065     0.020
1984   40    1944     1.625     0.670     0.600     0.266     0.068     0.022
1984   41    1943     1.638     0.671     0.603     0.269     0.070     0.024
1984   42    1942     1.646     0.672     0.605     0.272     0.072     0.025
1984   43    1941     1.651     0.673     0.606     0.273     0.073     0.026
1984   44    1940     1.654     0.673     0.607     0.274     0.074     0.027
1984   45    1939     1.657     0.673     0.607     0.275     0.074     0.027
1984   46    1938     1.657     0.673     0.607     0.275     0.074     0.028
1984   47    1937     1.658     0.673     0.607     0.275     0.075     0.028
1984   48    1936     1.658     0.673     0.607     0.275     0.075     0.028
1984   49    1935     1.658     0.673     0.607     0.275     0.075     0.028
1984   50    1934     1.658     0.673     0.607     0.275     0.075     0.028
1984   51    1933     1.658     0.673     0.607     0.275     0.075     0.028
1984   52    1932     1.658     0.673     0.607     0.275     0.075     0.028
1984   53    1931     1.658     0.673     0.607     0.275     0.075     0.028
1984   54    1930     1.658     0.673     0.607     0.275     0.075     0.028
1984   55    1929     1.658     0.673     0.607     0.275     0.075     0.028
1985   12    1973     0.000     0.000     0.000     0.000     0.000     0.000
1985   13    1972     0.000     0.000     0.000     0.000     0.000     0.000
1985   14    1971     0.000     0.000     0.000     0.000     0.000     0.000
1985   15    1970     0.000     0.000     0.000     0.000     0.000     0.000
1985   16    1969     0.000     0.000     0.000     0.000     0.000     0.000
1985   17    1968     0.001     0.001     0.000     0.000     0.000     0.000
1985   18    1967     0.005     0.005     0.000     0.000     0.000     0.000
1985   19    1966     0.015     0.014     0.001     0.000     0.000     0.000
1985   20    1965     0.036     0.033     0.003     0.000     0.000     0.000
1985   21    1964     0.075     0.067     0.008     0.000     0.000     0.000
1985   22    1963     0.131     0.111     0.019     0.001     0.000     0.000
1985   23    1962     0.206     0.164     0.038     0.004     0.000     0.000
1985   24    1961     0.297     0.220     0.068     0.008     0.001     0.000
1985   25    1960     0.406     0.282     0.106     0.016     0.002     0.000
1985   26    1959     0.531     0.346     0.154     0.027     0.003     0.000
1985   27    1958     0.664     0.410     0.205     0.043     0.005     0.001
1985   28    1957     0.801     0.468     0.262     0.061     0.009     0.001
1985   29    1956     0.937     0.518     0.319     0.083     0.014     0.002
1985   30    1955     1.066     0.561     0.374     0.109     0.019     0.003
1985   31    1954     1.186     0.598     0.424     0.134     0.025     0.005
1985   32    1953     1.293     0.626     0.470     0.160     0.032     0.006
1985   33    1952     1.387     0.647     0.508     0.185     0.038     0.008
1985   34    1951     1.467     0.663     0.539     0.209     0.045     0.010
1985   35    1950     1.532     0.675     0.563     0.230     0.052     0.013
1985   36    1949     1.585     0.684     0.580     0.247     0.058     0.015
1985   37    1948     1.630     0.691     0.594     0.263     0.064     0.018
1985   38    1947     1.662     0.696     0.603     0.274     0.069     0.021
1985   39    1946     1.687     0.699     0.610     0.282     0.074     0.023
1985   40    1945     1.706     0.702     0.615     0.288     0.077     0.025
1985   41    1944     1.719     0.704     0.618     0.292     0.079     0.027
1985   42    1943     1.728     0.705     0.620     0.294     0.081     0.028
1985   43    1942     1.734     0.705     0.621     0.296     0.082     0.029
1985   44    1941     1.737     0.706     0.622     0.297     0.083     0.030
1985   45    1940     1.739     0.706     0.622     0.297     0.083     0.030
1985   46    1939     1.740     0.706     0.622     0.297     0.083     0.031
1985   47    1938     1.741     0.706     0.622     0.298     0.083     0.031
1985   48    1937     1.741     0.706     0.622     0.298     0.083     0.031
1985   49    1936     1.741     0.706     0.622     0.298     0.083     0.031
1985   50    1935     1.741     0.706     0.622     0.298     0.083     0.031
1985   51    1934     1.741     0.706     0.622     0.298     0.083     0.031
1985   52    1933     1.741     0.706     0.622     0.298     0.083     0.031
1985   53    1932     1.741     0.706     0.622     0.298     0.083     0.031
1985   54    1931     1.741     0.706     0.622     0.298     0.083     0.031
1985   55    1930     1.741     0.706     0.622     0.298     0.083     0.031
1986   12    1974     0.000     0.000     0.000     0.000     0.000     0.000
1986   13    1973     0.000     0.000     0.000     0.000     0.000     0.000
1986   14    1972     0.000     0.000     0.000     0.000     0.000     0.000
1986   15    1971     0.000     0.000     0.000     0.000     0.000     0.000
1986   16    1970     0.000     0.000     0.000     0.000     0.000     0.000
1986   17    1969     0.002     0.002     0.000     0.000     0.000     0.000
1986   18    1968     0.006     0.005     0.000     0.000     0.000     0.000
1986   19    1967     0.015     0.015     0.001     0.000     0.000     0.000
1986   20    1966     0.038     0.036     0.002     0.000     0.000     0.000
1986   21    1965     0.076     0.070     0.006     0.000     0.000     0.000
1986   22    1964     0.134     0.116     0.017     0.001     0.000     0.000
1986   23    1963     0.210     0.170     0.037     0.003     0.000     0.000
1986   24    1962     0.305     0.230     0.066     0.008     0.001     0.000
1986   25    1961     0.415     0.293     0.104     0.016     0.002     0.000
1986   26    1960     0.541     0.361     0.150     0.026     0.003     0.001
1986   27    1959     0.679     0.428     0.202     0.042     0.006     0.001
1986   28    1958     0.819     0.489     0.258     0.061     0.009     0.002
1986   29    1957     0.959     0.544     0.316     0.083     0.013     0.003
1986   30    1956     1.095     0.590     0.374     0.108     0.019     0.004
1986   31    1955     1.220     0.629     0.426     0.134     0.025     0.005
1986   32    1954     1.331     0.659     0.472     0.160     0.032     0.007
1986   33    1953     1.426     0.682     0.511     0.186     0.038     0.010
1986   34    1952     1.510     0.699     0.543     0.210     0.046     0.012
1986   35    1951     1.580     0.712     0.569     0.232     0.053     0.015
1986   36    1950     1.639     0.722     0.588     0.252     0.060     0.017
1986   37    1949     1.684     0.730     0.602     0.267     0.065     0.019
1986   38    1948     1.720     0.736     0.612     0.279     0.071     0.022
1986   39    1947     1.746     0.739     0.619     0.287     0.075     0.025
1986   40    1946     1.765     0.742     0.624     0.293     0.079     0.027
1986   41    1945     1.779     0.744     0.628     0.297     0.081     0.028
1986   42    1944     1.787     0.746     0.630     0.300     0.083     0.029
1986   43    1943     1.793     0.746     0.631     0.301     0.084     0.031
1986   44    1942     1.797     0.747     0.632     0.302     0.085     0.031
1986   45    1941     1.799     0.747     0.632     0.303     0.085     0.032
1986   46    1940     1.800     0.747     0.632     0.303     0.085     0.032
1986   47    1939     1.800     0.747     0.632     0.303     0.086     0.032
1986   48    1938     1.800     0.747     0.632     0.303     0.086     0.032
1986   49    1937     1.800     0.747     0.632     0.303     0.086     0.032
1986   50    1936     1.800     0.747     0.632     0.303     0.086     0.032
1986   51    1935     1.801     0.747     0.632     0.303     0.086     0.032
1986   52    1934     1.801     0.747     0.632     0.303     0.086     0.032
1986   53    1933     1.801     0.747     0.632     0.303     0.086     0.032
1986   54    1932     1.801     0.747     0.632     0.303     0.086     0.032
1986   55    1931     1.801     0.747     0.632     0.303     0.086     0.032
1987   12    1975     0.000     0.000     0.000     0.000     0.000     0.000
1987   13    1974     0.000     0.000     0.000     0.000     0.000     0.000
1987   14    1973     0.000     0.000     0.000     0.000     0.000     0.000
1987   15    1972     0.000     0.000     0.000     0.000     0.000     0.000
1987   16    1971     0.000     0.000     0.000     0.000     0.000     0.000
1987   17    1970     0.001     0.001     0.000     0.000     0.000     0.000
1987   18    1969     0.006     0.006     0.000     0.000     0.000     0.000
1987   19    1968     0.015     0.014     0.001     0.000     0.000     0.000
1987   20    1967     0.037     0.035     0.002     0.000     0.000     0.000
1987   21    1966     0.076     0.069     0.007     0.000     0.000     0.000
1987   22    1965     0.131     0.113     0.016     0.001     0.000     0.000
1987   23    1964     0.208     0.170     0.036     0.003     0.000     0.000
1987   24    1963     0.305     0.232     0.065     0.007     0.001     0.000
1987   25    1962     0.415     0.297     0.103     0.014     0.002     0.000
1987   26    1961     0.540     0.364     0.148     0.024     0.003     0.000
1987   27    1960     0.677     0.432     0.200     0.038     0.006     0.001
1987   28    1959     0.819     0.495     0.257     0.057     0.009     0.001
1987   29    1958     0.964     0.554     0.317     0.077     0.013     0.002
1987   30    1957     1.105     0.604     0.376     0.103     0.019     0.003
1987   31    1956     1.237     0.645     0.432     0.129     0.025     0.005
1987   32    1955     1.354     0.676     0.482     0.155     0.032     0.007
1987   33    1954     1.458     0.701     0.525     0.182     0.040     0.010
1987   34    1953     1.545     0.720     0.559     0.207     0.047     0.012
1987   35    1952     1.617     0.734     0.585     0.229     0.054     0.015
1987   36    1951     1.677     0.745     0.605     0.247     0.061     0.018
1987   37    1950     1.724     0.753     0.621     0.263     0.066     0.021
1987   38    1949     1.761     0.758     0.632     0.275     0.072     0.024
1987   39    1948     1.787     0.762     0.639     0.284     0.076     0.026
1987   40    1947     1.808     0.765     0.645     0.290     0.080     0.028
1987   41    1946     1.822     0.767     0.648     0.295     0.082     0.030
1987   42    1945     1.831     0.768     0.650     0.297     0.084     0.031
1987   43    1944     1.837     0.769     0.651     0.299     0.085     0.032
1987   44    1943     1.841     0.770     0.652     0.300     0.086     0.033
1987   45    1942     1.843     0.770     0.653     0.300     0.086     0.034
1987   46    1941     1.844     0.770     0.653     0.301     0.086     0.034
1987   47    1940     1.845     0.770     0.653     0.301     0.086     0.034
1987   48    1939     1.845     0.771     0.653     0.301     0.086     0.034
1987   49    1938     1.845     0.771     0.653     0.301     0.086     0.034
1987   50    1937     1.845     0.771     0.653     0.301     0.086     0.034
1987   51    1936     1.845     0.771     0.653     0.301     0.086     0.034
1987   52    1935     1.845     0.771     0.653     0.301     0.086     0.034
1987   53    1934     1.845     0.771     0.653     0.301     0.086     0.034
1987   54    1933     1.845     0.771     0.653     0.301     0.086     0.034
1987   55    1932     1.845     0.771     0.653     0.301     0.086     0.034
1988   12    1976     0.000     0.000     0.000     0.000     0.000     0.000
1988   13    1975     0.000     0.000     0.000     0.000     0.000     0.000
1988   14    1974     0.000     0.000     0.000     0.000     0.000     0.000
1988   15    1973     0.000     0.000     0.000     0.000     0.000     0.000
1988   16    1972     0.000     0.000     0.000     0.000     0.000     0.000
1988   17    1971     0.002     0.002     0.000     0.000     0.000     0.000
1988   18    1970     0.006     0.006     0.000     0.000     0.000     0.000
1988   19    1969     0.016     0.015     0.001     0.000     0.000     0.000
1988   20    1968     0.039     0.037     0.002     0.000     0.000     0.000
1988   21    1967     0.081     0.073     0.007     0.000     0.000     0.000
1988   22    1966     0.141     0.121     0.019     0.001     0.000     0.000
1988   23    1965     0.222     0.180     0.038     0.003     0.000     0.000
1988   24    1964     0.324     0.248     0.068     0.008     0.001     0.000
1988   25    1963     0.442     0.317     0.108     0.016     0.002     0.000
1988   26    1962     0.577     0.388     0.159     0.026     0.003     0.000
1988   27    1961     0.725     0.461     0.215     0.041     0.006     0.001
1988   28    1960     0.876     0.528     0.276     0.060     0.010     0.002
1988   29    1959     1.028     0.587     0.339     0.084     0.015     0.003
1988   30    1958     1.176     0.638     0.403     0.109     0.021     0.005
1988   31    1957     1.317     0.682     0.462     0.138     0.028     0.007
1988   32    1956     1.442     0.719     0.513     0.166     0.035     0.009
1988   33    1955     1.549     0.745     0.557     0.193     0.043     0.011
1988   34    1954     1.642     0.764     0.594     0.219     0.051     0.014
1988   35    1953     1.718     0.778     0.622     0.243     0.058     0.017
1988   36    1952     1.783     0.791     0.645     0.263     0.065     0.020
1988   37    1951     1.834     0.799     0.661     0.280     0.072     0.023
1988   38    1950     1.874     0.805     0.673     0.293     0.077     0.025
1988   39    1949     1.905     0.810     0.682     0.303     0.082     0.028
1988   40    1948     1.928     0.813     0.688     0.310     0.086     0.031
1988   41    1947     1.943     0.815     0.692     0.315     0.089     0.033
1988   42    1946     1.954     0.817     0.695     0.318     0.090     0.034
1988   43    1945     1.960     0.818     0.696     0.320     0.091     0.035
1988   44    1944     1.964     0.818     0.697     0.321     0.092     0.036
1988   45    1943     1.966     0.818     0.697     0.321     0.093     0.036
1988   46    1942     1.967     0.819     0.697     0.321     0.093     0.037
1988   47    1941     1.967     0.819     0.698     0.321     0.093     0.037
1988   48    1940     1.968     0.819     0.698     0.321     0.093     0.037
1988   49    1939     1.968     0.819     0.698     0.321     0.093     0.037
1988   50    1938     1.968     0.819     0.698     0.321     0.093     0.037
1988   51    1937     1.968     0.819     0.698     0.321     0.093     0.037
1988   52    1936     1.968     0.819     0.698     0.321     0.093     0.037
1988   53    1935     1.968     0.819     0.698     0.321     0.093     0.037
1988   54    1934     1.968     0.819     0.698     0.321     0.093     0.037
1988   55    1933     1.968     0.819     0.698     0.321     0.093     0.037
1989   12    1977     0.000     0.000     0.000     0.000     0.000     0.000
1989   13    1976     0.000     0.000     0.000     0.000     0.000     0.000
1989   14    1975     0.000     0.000     0.000     0.000     0.000     0.000
1989   15    1974     0.000     0.000     0.000     0.000     0.000     0.000
1989   16    1973     0.000     0.000     0.000     0.000     0.000     0.000
1989   17    1972     0.002     0.002     0.000     0.000     0.000     0.000
1989   18    1971     0.007     0.007     0.000     0.000     0.000     0.000
1989   19    1970     0.018     0.017     0.001     0.000     0.000     0.000
1989   20    1969     0.045     0.041     0.003     0.000     0.000     0.000
1989   21    1968     0.089     0.080     0.008     0.001     0.000     0.000
1989   22    1967     0.151     0.129     0.020     0.001     0.000     0.000
1989   23    1966     0.234     0.189     0.041     0.004     0.000     0.000
1989   24    1965     0.334     0.253     0.072     0.008     0.001     0.000
1989   25    1964     0.456     0.324     0.114     0.016     0.002     0.000
1989   26    1963     0.590     0.398     0.163     0.026     0.003     0.000
1989   27    1962     0.740     0.472     0.219     0.042     0.006     0.001
1989   28    1961     0.891     0.540     0.278     0.062     0.010     0.002
1989   29    1960     1.046     0.603     0.341     0.085     0.014     0.003
1989   30    1959     1.199     0.657     0.404     0.112     0.021     0.005
1989   31    1958     1.339     0.704     0.461     0.140     0.028     0.006
1989   32    1957     1.469     0.742     0.514     0.169     0.036     0.009
1989   33    1956     1.579     0.769     0.558     0.197     0.044     0.011
1989   34    1955     1.676     0.791     0.593     0.225     0.052     0.015
1989   35    1954     1.756     0.808     0.623     0.248     0.060     0.017
1989   36    1953     1.824     0.821     0.645     0.269     0.068     0.021
1989   37    1952     1.879     0.830     0.663     0.287     0.075     0.023
1989   38    1951     1.922     0.837     0.675     0.301     0.082     0.026
1989   39    1950     1.954     0.842     0.685     0.311     0.086     0.030
1989   40    1949     1.979     0.845     0.691     0.319     0.091     0.033
1989   41    1948     1.995     0.847     0.696     0.324     0.093     0.035
1989   42    1947     2.006     0.849     0.698     0.327     0.096     0.036
1989   43    1946     2.013     0.850     0.700     0.329     0.097     0.037
1989   44    1945     2.017     0.850     0.701     0.330     0.098     0.038
1989   45    1944     2.019     0.851     0.701     0.331     0.098     0.038
1989   46    1943     2.020     0.851     0.701     0.331     0.099     0.039
1989   47    1942     2.021     0.851     0.701     0.331     0.099     0.039
1989   48    1941     2.021     0.851     0.701     0.331     0.099     0.039
1989   49    1940     2.021     0.851     0.701     0.331     0.099     0.039
1989   50    1939     2.021     0.851     0.701     0.331     0.099     0.039
1989   51    1938     2.021     0.851     0.701     0.331     0.099     0.039
1989   52    1937     2.021     0.851     0.701     0.331     0.099     0.039
1989   53    1936     2.021     0.851     0.701     0.331     0.099     0.039
1989   54    1935     2.021     0.851     0.701     0.331     0.099     0.039
1989   55    1934     2.021     0.851     0.701     0.331     0.099     0.039
1990   12    1978     0.000     0.000     0.000     0.000     0.000     0.000
1990   13    1977     0.000     0.000     0.000     0.000     0.000     0.000
1990   14    1976     0.000     0.000     0.000     0.000     0.000     0.000
1990   15    1975     0.000     0.000     0.000     0.000     0.000     0.000
1990   16    1974     0.001     0.001     0.000     0.000     0.000     0.000
1990   17    1973     0.002     0.002     0.000     0.000     0.000     0.000
1990   18    1972     0.007     0.007     0.000     0.000     0.000     0.000
1990   19    1971     0.020     0.019     0.001     0.000     0.000     0.000
1990   20    1970     0.048     0.044     0.003     0.000     0.000     0.000
1990   21    1969     0.096     0.086     0.009     0.000     0.000     0.000
1990   22    1968     0.162     0.139     0.021     0.001     0.000     0.000
1990   23    1967     0.249     0.201     0.044     0.004     0.000     0.000
1990   24    1966     0.358     0.271     0.077     0.008     0.001     0.000
1990   25    1965     0.484     0.345     0.120     0.017     0.002     0.000
1990   26    1964     0.627     0.421     0.173     0.029     0.004     0.001
1990   27    1963     0.783     0.497     0.233     0.045     0.007     0.001
1990   28    1962     0.943     0.567     0.296     0.067     0.011     0.002
1990   29    1961     1.105     0.633     0.361     0.091     0.017     0.004
1990   30    1960     1.261     0.689     0.425     0.117     0.024     0.006
1990   31    1959     1.409     0.738     0.484     0.146     0.032     0.008
1990   32    1958     1.546     0.778     0.539     0.178     0.041     0.011
1990   33    1957     1.667     0.808     0.587     0.208     0.050     0.014
1990   34    1956     1.770     0.831     0.626     0.236     0.059     0.018
1990   35    1955     1.856     0.849     0.657     0.261     0.068     0.021
1990   36    1954     1.930     0.863     0.680     0.284     0.077     0.025
1990   37    1953     1.988     0.874     0.698     0.302     0.085     0.029
1990   38    1952     2.034     0.881     0.712     0.316     0.092     0.033
1990   39    1951     2.068     0.887     0.721     0.327     0.097     0.036
1990   40    1950     2.094     0.891     0.728     0.335     0.101     0.039
1990   41    1949     2.112     0.893     0.733     0.340     0.105     0.041
1990   42    1948     2.124     0.895     0.736     0.344     0.107     0.043
1990   43    1947     2.132     0.896     0.737     0.346     0.108     0.044
1990   44    1946     2.137     0.897     0.738     0.347     0.109     0.045
1990   45    1945     2.139     0.897     0.739     0.348     0.110     0.045
1990   46    1944     2.140     0.897     0.739     0.348     0.110     0.046
1990   47    1943     2.140     0.897     0.739     0.348     0.110     0.046
1990   48    1942     2.141     0.897     0.739     0.348     0.110     0.046
1990   49    1941     2.141     0.897     0.739     0.348     0.110     0.046
1990   50    1940     2.141     0.897     0.739     0.348     0.110     0.046
1990   51    1939     2.141     0.897     0.739     0.348     0.110     0.046
1990   52    1938     2.141     0.897     0.739     0.348     0.110     0.046
1990   53    1937     2.141     0.897     0.739     0.348     0.110     0.046
1990   54    1936     2.141     0.897     0.739     0.348     0.110     0.046
1990   55    1935     2.141     0.897     0.739     0.348     0.110     0.046
1991   12    1979     0.000     0.000     0.000     0.000     0.000     0.000
1991   13    1978     0.000     0.000     0.000     0.000     0.000     0.000
1991   14    1977     0.000     0.000     0.000     0.000     0.000     0.000
1991   15    1976     0.000     0.000     0.000     0.000     0.000     0.000
1991   16    1975     0.000     0.000     0.000     0.000     0.000     0.000
1991   17    1974     0.002     0.002     0.000     0.000     0.000     0.000
1991   18    1973     0.007     0.006     0.000     0.000     0.000     0.000
1991   19    1972     0.019     0.018     0.001     0.000     0.000     0.000
1991   20    1971     0.044     0.041     0.003     0.000     0.000     0.000
1991   21    1970     0.088     0.077     0.010     0.001     0.000     0.000
1991   22    1969     0.151     0.126     0.023     0.001     0.000     0.000
1991   23    1968     0.232     0.184     0.044     0.004     0.000     0.000
1991   24    1967     0.335     0.250     0.076     0.009     0.001     0.000
1991   25    1966     0.457     0.320     0.118     0.017     0.002     0.000
1991   26    1965     0.595     0.394     0.170     0.028     0.003     0.001
1991   27    1964     0.747     0.467     0.229     0.044     0.007     0.001
1991   28    1963     0.905     0.536     0.291     0.065     0.010     0.002
1991   29    1962     1.068     0.599     0.358     0.090     0.016     0.004
1991   30    1961     1.222     0.654     0.422     0.117     0.023     0.006
1991   31    1960     1.371     0.702     0.483     0.147     0.031     0.008
1991   32    1959     1.507     0.741     0.537     0.177     0.040     0.011
1991   33    1958     1.628     0.772     0.584     0.208     0.050     0.015
1991   34    1957     1.733     0.796     0.622     0.236     0.059     0.019
1991   35    1956     1.821     0.815     0.653     0.262     0.068     0.023
1991   36    1955     1.896     0.830     0.677     0.284     0.076     0.027
1991   37    1954     1.955     0.842     0.696     0.303     0.084     0.031
1991   38    1953     2.002     0.850     0.711     0.317     0.090     0.034
1991   39    1952     2.038     0.856     0.720     0.328     0.096     0.038
1991   40    1951     2.065     0.860     0.727     0.336     0.100     0.041
1991   41    1950     2.084     0.862     0.732     0.342     0.104     0.044
1991   42    1949     2.097     0.864     0.735     0.346     0.106     0.045
1991   43    1948     2.104     0.866     0.737     0.348     0.107     0.046
1991   44    1947     2.109     0.866     0.738     0.350     0.108     0.047
1991   45    1946     2.112     0.867     0.738     0.350     0.109     0.048
1991   46    1945     2.113     0.867     0.739     0.351     0.109     0.048
1991   47    1944     2.113     0.867     0.739     0.351     0.109     0.048
1991   48    1943     2.114     0.867     0.739     0.351     0.109     0.048
1991   49    1942     2.114     0.867     0.739     0.351     0.109     0.048
1991   50    1941     2.114     0.867     0.739     0.351     0.109     0.048
1991   51    1940     2.114     0.867     0.739     0.351     0.109     0.048
1991   52    1939     2.114     0.867     0.739     0.351     0.109     0.048
1991   53    1938     2.114     0.867     0.739     0.351     0.109     0.048
1991   54    1937     2.114     0.867     0.739     0.351     0.109     0.048
1991   55    1936     2.114     0.867     0.739     0.351     0.109     0.048
1992   12    1980     0.000     0.000     0.000     0.000     0.000     0.000
1992   13    1979     0.000     0.000     0.000     0.000     0.000     0.000
1992   14    1978     0.000     0.000     0.000     0.000     0.000     0.000
1992   15    1977     0.000     0.000     0.000     0.000     0.000     0.000
1992   16    1976     0.000     0.000     0.000     0.000     0.000     0.000
1992   17    1975     0.002     0.002     0.000     0.000     0.000     0.000
1992   18    1974     0.006     0.006     0.000     0.000     0.000     0.000
1992   19    1973     0.016     0.016     0.001     0.000     0.000     0.000
1992   20    1972     0.038     0.035     0.003     0.000     0.000     0.000
1992   21    1971     0.077     0.067     0.009     0.001     0.000     0.000
1992   22    1970     0.135     0.111     0.023     0.002     0.000     0.000
1992   23    1969     0.214     0.164     0.045     0.004     0.000     0.000
1992   24    1968     0.313     0.224     0.078     0.009     0.001     0.000
1992   25    1967     0.431     0.289     0.122     0.018     0.002     0.000
1992   26    1966     0.567     0.358     0.174     0.030     0.004     0.001
1992   27    1965     0.714     0.428     0.231     0.046     0.007     0.001
1992   28    1964     0.868     0.493     0.295     0.066     0.012     0.002
1992   29    1963     1.023     0.553     0.359     0.090     0.017     0.004
1992   30    1962     1.177     0.608     0.423     0.116     0.025     0.006
1992   31    1961     1.322     0.654     0.483     0.144     0.034     0.008
1992   32    1960     1.458     0.693     0.538     0.173     0.043     0.011
1992   33    1959     1.580     0.725     0.587     0.202     0.052     0.014
1992   34    1958     1.687     0.750     0.629     0.230     0.061     0.018
1992   35    1957     1.777     0.769     0.662     0.255     0.070     0.022
1992   36    1956     1.853     0.785     0.687     0.277     0.078     0.026
1992   37    1955     1.914     0.797     0.706     0.295     0.087     0.030
1992   38    1954     1.961     0.805     0.721     0.309     0.093     0.033
1992   39    1953     2.000     0.812     0.732     0.321     0.099     0.037
1992   40    1952     2.028     0.816     0.739     0.329     0.104     0.040
1992   41    1951     2.046     0.820     0.743     0.334     0.107     0.042
1992   42    1950     2.060     0.822     0.747     0.338     0.109     0.045
1992   43    1949     2.068     0.823     0.748     0.340     0.111     0.046
1992   44    1948     2.072     0.824     0.750     0.341     0.111     0.047
1992   45    1947     2.075     0.824     0.750     0.342     0.112     0.047
1992   46    1946     2.076     0.824     0.751     0.342     0.112     0.047
1992   47    1945     2.077     0.825     0.751     0.342     0.112     0.048
1992   48    1944     2.077     0.825     0.751     0.342     0.112     0.048
1992   49    1943     2.077     0.825     0.751     0.342     0.112     0.048
1992   50    1942     2.077     0.825     0.751     0.342     0.112     0.048
1992   51    1941     2.077     0.825     0.751     0.342     0.112     0.048
1992   52    1940     2.077     0.825     0.751     0.342     0.112     0.048
1992   53    1939     2.077     0.825     0.751     0.342     0.112     0.048
1992   54    1938     2.077     0.825     0.751     0.342     0.112     0.048
1992   55    1937     2.077     0.825     0.751     0.342     0.112     0.048
1993   12    1981     0.000     0.000     0.000     0.000     0.000     0.000
1993   13    1980     0.000     0.000     0.000     0.000     0.000     0.000
1993   14    1979     0.000     0.000     0.000     0.000     0.000     0.000
