Ukraine, Live births by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 13/11/2015
Year  ARDY   Cohort       Total
1983    44    1939       755.61
1983    45    1938       433.05
1983    46    1937       235.13
1983    47    1936        96.73
1983    48    1935        37.25
1983    49    1934        10.95
1983    50    1933         2.24
1983    51    1932         1.94
1983    52    1931         0.60
1983    53    1930         0.00
1983    54    1929         0.00
1983    55+   1928-        0.00
1984    12-   1972+        0.02
1984    13    1971         0.72
1984    14    1970        14.84
1984    15    1969       187.03
1984    16    1968      1406.13
1984    17    1967      6197.38
1984    18    1966     18254.64
1984    19    1965     36381.86
1984    20    1964     57569.89
1984    21    1963     72029.42
1984    22    1962     75134.54
1984    23    1961     69560.49
1984    24    1960     65260.11
1984    25    1959     58345.06
1984    26    1958     52859.41
1984    27    1957     46292.10
1984    28    1956     40737.76
1984    29    1955     34599.40
1984    30    1954     31334.57
1984    31    1953     24956.54
1984    32    1952     22340.03
1984    33    1951     18843.70
1984    34    1950     15573.97
1984    35    1949     13911.79
1984    36    1948      8901.49
1984    37    1947      6539.67
1984    38    1946      5015.35
1984    39    1945      2407.19
1984    40    1944      2307.22
1984    41    1943      1457.58
1984    42    1942      1227.30
1984    43    1941      1033.98
1984    44    1940       648.78
1984    45    1939       394.70
1984    46    1938       180.76
1984    47    1937        89.25
1984    48    1936        29.27
1984    49    1935         8.76
1984    50    1934         1.31
1984    51    1933         0.00
1984    52    1932         0.00
1984    53    1931         0.00
1984    54    1930         0.00
1984    55+   1929-        1.00
1985    12-   1973+        0.02
1985    13    1972         0.81
1985    14    1971        16.72
1985    15    1970       218.53
1985    16    1969      1478.07
1985    17    1968      6192.51
1985    18    1967     17858.62
1985    19    1966     36866.35
1985    20    1965     52780.30
1985    21    1964     64895.57
1985    22    1963     69881.03
1985    23    1962     67413.89
1985    24    1961     61608.68
1985    25    1960     58000.07
1985    26    1959     51822.63
1985    27    1958     46416.40
1985    28    1957     40087.08
1985    29    1956     34490.60
1985    30    1955     28950.44
1985    31    1954     25751.01
1985    32    1953     20166.44
1985    33    1952     17954.78
1985    34    1951     14994.34
1985    35    1950     12189.76
1985    36    1949     10972.90
1985    37    1948      6979.80
1985    38    1947      4884.18
1985    39    1946      3639.21
1985    40    1945      1755.88
1985    41    1944      1600.54
1985    42    1943       971.42
1985    43    1942       775.70
1985    44    1941       544.93
1985    45    1940       309.43
1985    46    1939       183.60
1985    47    1938        81.48
1985    48    1937        27.81
1985    49    1936         9.10
1985    50    1935         3.91
1985    51    1934         0.44
1985    52    1933         0.00
1985    53    1932         0.00
1985    54    1931         0.00
1985    55+   1930-        0.00
1986    12-   1974+        0.02
1986    13    1973         0.71
1986    14    1972        15.57
1986    15    1971       203.85
1986    16    1970      1551.10
1986    17    1969      6438.84
1986    18    1968     18268.15
1986    19    1967     37056.40
1986    20    1966     56774.21
1986    21    1965     64235.40
1986    22    1964     67374.61
1986    23    1963     66373.53
1986    24    1962     62233.79
1986    25    1961     58120.58
1986    26    1960     54767.23
1986    27    1959     48643.09
1986    28    1958     43093.31
1986    29    1957     37055.53
1986    30    1956     32053.21
1986    31    1955     26802.93
1986    32    1954     23834.98
1986    33    1953     18872.41
1986    34    1952     16549.59
1986    35    1951     13707.18
1986    36    1950     11219.60
1986    37    1949      9716.95
1986    38    1948      6019.46
1986    39    1947      4209.12
1986    40    1946      3035.07
1986    41    1945      1371.21
1986    42    1944      1221.58
1986    43    1943       683.76
1986    44    1942       477.31
1986    45    1941       308.33
1986    46    1940       150.24
1986    47    1939        83.87
1986    48    1938        35.50
1986    49    1937         9.17
1986    50    1936         3.28
1986    51    1935         2.89
1986    52    1934         0.46
1986    53    1933         0.00
1986    54    1932         0.00
1986    55+   1931-        0.00
1987    12-   1975+        0.02
1987    13    1974         0.75
1987    14    1973        15.77
1987    15    1972       225.43
1987    16    1971      1698.46
1987    17    1970      6918.58
1987    18    1969     18434.61
1987    19    1968     37688.52
1987    20    1967     54503.58
1987    21    1966     64376.98
1987    22    1965     62316.68
1987    23    1964     60681.40
1987    24    1963     58900.27
1987    25    1962     55597.76
1987    26    1961     50866.91
1987    27    1960     47445.32
1987    28    1959     41826.75
1987    29    1958     36395.72
1987    30    1957     30993.80
1987    31    1956     26129.66
1987    32    1955     21504.66
1987    33    1954     18741.46
1987    34    1953     14537.05
1987    35    1952     12934.99
1987    36    1951     10606.21
1987    37    1950      8477.90
1987    38    1949      7196.50
1987    39    1948      4339.74
1987    40    1947      2876.49
1987    41    1946      1991.30
1987    42    1945       885.00
1987    43    1944       804.35
1987    44    1943       407.89
1987    45    1942       243.67
1987    46    1941       149.37
1987    47    1940        63.10
1987    48    1939        42.25
1987    49    1938        23.20
1987    50    1937         5.16
1987    51    1936         1.31
1987    52    1935         0.99
1987    53    1934         1.19
1987    54    1933         0.27
1987    55+   1932-        0.00
1988    12-   1976+        0.02
1988    13    1975         0.68
1988    14    1974        14.32
1988    15    1973       192.94
1988    16    1972      1616.81
1988    17    1971      7038.81
1988    18    1970     20352.32
1988    19    1969     39186.72
1988    20    1968     56727.74
1988    21    1967     63064.89
1988    22    1966     64336.09
1988    23    1965     56825.28
1988    24    1964     53747.25
1988    25    1963     52252.05
1988    26    1962     49223.26
1988    27    1961     44472.67
1988    28    1960     40607.72
1988    29    1959     35617.19
1988    30    1958     30715.30
1988    31    1957     25487.09
1988    32    1956     21517.28
1988    33    1955     17347.10
1988    34    1954     15253.87
1988    35    1953     11697.26
1988    36    1952      9878.98
1988    37    1951      7986.21
1988    38    1950      6126.94
1988    39    1949      5078.79
1988    40    1948      3033.11
1988    41    1947      1891.19
1988    42    1946      1360.32
1988    43    1945       537.95
1988    44    1944       409.53
1988    45    1943       196.58
1988    46    1942       105.29
1988    47    1941        60.77
1988    48    1940        26.90
1988    49    1939        16.38
1988    50    1938         8.43
1988    51    1937         5.24
1988    52    1936         4.29
1988    53    1935         4.25
1988    54    1934         3.21
1988    55+   1933-       26.95
1989    12-   1977+        0.02
1989    13    1976         0.86
1989    14    1975        19.02
1989    15    1974       257.73
1989    16    1973      1830.29
1989    17    1972      7918.65
1989    18    1971     21509.64
1989    19    1970     41636.63
1989    20    1969     54486.87
1989    21    1968     61048.67
1989    22    1967     58617.67
1989    23    1966     55295.91
1989    24    1965     47649.05
1989    25    1964     44850.69
1989    26    1963     43023.09
1989    27    1962     39776.55
1989    28    1961     35909.79
1989    29    1960     32526.58
1989    30    1959     27474.82
1989    31    1958     23726.88
1989    32    1957     19583.37
1989    33    1956     16007.69
1989    34    1955     13014.98
1989    35    1954     11289.43
1989    36    1953      8558.32
1989    37    1952      7176.29
1989    38    1951      5615.22
1989    39    1950      4215.52
1989    40    1949      3317.57
1989    41    1948      1970.59
1989    42    1947      1197.69
1989    43    1946       817.08
1989    44    1945       289.01
1989    45    1944       195.70
1989    46    1943        84.15
1989    47    1942        40.11
1989    48    1941        23.30
1989    49    1940        13.24
1989    50    1939         6.98
1989    51    1938         2.57
1989    52    1937         0.78
1989    53    1936         0.00
1989    54    1935         0.00
1989    55+   1934-        2.00
1990    12-   1978+        0.02
1990    13    1977         0.99
1990    14    1976        24.64
1990    15    1975       331.42
1990    16    1974      2287.75
1990    17    1973      8773.18
1990    18    1972     24201.51
1990    19    1971     43958.13
1990    20    1970     58757.75
1990    21    1969     59845.67
1990    22    1968     57328.97
1990    23    1967     50356.54
1990    24    1966     46259.39
1990    25    1965     39970.30
1990    26    1964     37402.20
1990    27    1963     35649.73
1990    28    1962     32253.87
1990    29    1961     28365.49
1990    30    1960     25545.16
1990    31    1959     21694.16
1990    32    1958     17892.99
1990    33    1957     14651.33
1990    34    1956     11994.48
1990    35    1955      9525.82
1990    36    1954      8111.82
1990    37    1953      5985.16
1990    38    1952      4947.78
1990    39    1951      3740.75
1990    40    1950      2717.83
1990    41    1949      2128.24
1990    42    1948      1148.72
1990    43    1947       663.72
1990    44    1946       404.11
1990    45    1945       128.96
1990    46    1944        77.77
1990    47    1943        35.36
1990    48    1942        16.13
1990    49    1941         8.95
1990    50    1940         6.47
1990    51    1939         2.23
1990    52    1938         2.18
1990    53    1937         1.33
1990    54    1936         0.00
1990    55+   1935-        3.00
1991    12-   1979+        0.02
1991    13    1978         1.11
1991    14    1977        27.03
1991    15    1976       386.54
1991    16    1975      2592.48
1991    17    1974      9781.62
1991    18    1973     24144.29
1991    19    1972     45228.61
1991    20    1971     59259.77
1991    21    1970     62697.49
1991    22    1969     54917.15
1991    23    1968     49135.30
1991    24    1967     42599.87
1991    25    1966     39026.19
1991    26    1965     33587.32
1991    27    1964     30948.07
1991    28    1963     29133.36
1991    29    1962     26083.19
1991    30    1961     22643.39
1991    31    1960     19962.01
1991    32    1959     16630.73
1991    33    1958     13768.35
1991    34    1957     11247.20
1991    35    1956      9018.14
1991    36    1955      7029.43
1991    37    1954      5993.74
1991    38    1953      4386.24
1991    39    1952      3479.76
1991    40    1951      2556.98
1991    41    1950      1810.76
1991    42    1949      1350.37
1991    43    1948       722.38
1991    44    1947       362.80
1991    45    1946       190.25
1991    46    1945        57.81
1991    47    1944        27.97
1991    48    1943         9.16
1991    49    1942         6.30
1991    50    1941         3.35
1991    51    1940         1.45
1991    52    1939         1.63
1991    53    1938         0.40
1991    54    1937         1.09
1991    55+   1936-        1.91
1992    12-   1980+        0.03
1992    13    1979         1.31
1992    14    1978        34.15
1992    15    1977       448.02
1992    16    1976      2883.76
1992    17    1975     10310.00
1992    18    1974     25262.79
1992    19    1973     43350.61
1992    20    1972     58871.87
1992    21    1971     60494.76
1992    22    1970     55232.93
1992    23    1969     45521.99
1992    24    1968     40377.09
1992    25    1967     35232.26
1992    26    1966     32138.11
1992    27    1965     27393.94
1992    28    1964     25103.42
1992    29    1963     23191.57
1992    30    1962     20526.76
1992    31    1961     17527.16
1992    32    1960     15321.03
1992    33    1959     12920.07
1992    34    1958     10588.31
1992    35    1957      8457.69
1992    36    1956      6774.49
1992    37    1955      5125.84
1992    38    1954      4092.85
1992    39    1953      2949.09
1992    40    1952      2356.96
1992    41    1951      1708.66
1992    42    1950      1133.30
1992    43    1949       759.36
1992    44    1948       367.99
1992    45    1947       170.37
1992    46    1946        99.50
1992    47    1945        29.75
1992    48    1944        15.16
1992    49    1943         5.10
1992    50    1942         1.90
1992    51    1941         2.16
1992    52    1940         1.44
1992    53    1939         1.20
1992    54    1938         0.30
1992    55+   1937-        0.00
1993    12-   1981+        0.03
1993    13    1980         1.54
1993    14    1979        39.76
1993    15    1978       527.55
1993    16    1977      2978.49
1993    17    1976     10473.08
1993    18    1975     25007.32
1993    19    1974     41727.79
1993    20    1973     52288.61
1993    21    1972     56897.15
1993    22    1971     51425.27
1993    23    1970     44716.26
1993    24    1969     36919.15
1993    25    1968     33089.54
1993    26    1967     29132.72
1993    27    1966     26577.90
1993    28    1965     22591.25
1993    29    1964     20135.42
1993    30    1963     18434.99
1993    31    1962     16398.01
1993    32    1961     13921.29
1993    33    1960     12017.24
1993    34    1959      9878.77
1993    35    1958      8006.81
1993    36    1957      6376.73
1993    37    1956      5059.44
1993    38    1955      3773.12
1993    39    1954      3010.43
1993    40    1953      2070.31
1993    41    1952      1566.43
1993    42    1951      1056.28
1993    43    1950       628.89
1993    44    1949       399.89
1993    45    1948       190.87
1993    46    1947        87.23
1993    47    1946        43.09
1993    48    1945        10.82
1993    49    1944         3.07
1993    50    1943         1.52
1993    51    1942         0.93
1993    52    1941         0.42
1993    53    1940         1.27
1993    54    1939         0.31
1993    55+   1938-        0.00
1994    12-   1982+        0.03
1994    13    1981         1.53
1994    14    1980        43.81
1994    15    1979       565.01
1994    16    1978      3239.97
1994    17    1977     10316.09
1994    18    1976     24414.92
1994    19    1975     39947.37
1994    20    1974     50345.40
1994    21    1973     51357.51
1994    22    1972     48692.99
1994    23    1971     41886.42
1994    24    1970     36446.48
1994    25    1969     30292.61
1994    26    1968     27001.95
1994    27    1967     23654.33
1994    28    1966     21448.69
1994    29    1965     17955.05
1994    30    1964     16030.99
1994    31    1963     14589.01
1994    32    1962     12710.45
1994    33    1961     10816.52
1994    34    1960      9307.24
1994    35    1959      7588.68
1994    36    1958      6102.21
1994    37    1957      4687.45
1994    38    1956      3577.99
1994    39    1955      2632.91
1994    40    1954      2107.60
1994    41    1953      1411.73
1994    42    1952      1023.41
1994    43    1951       635.50
1994    44    1950       361.51
1994    45    1949       212.26
1994    46    1948        84.49
1994    47    1947        32.98
1994    48    1946        14.01
1994    49    1945         1.88
1994    50    1944         0.00
1994    51    1943         0.81
1994    52    1942         1.66
1994    53    1941         1.02
1994    54    1940         1.03
1994    55+   1939-        1.48
1995    12-   1983+        0.03
1995    13    1982         1.87
1995    14    1981        52.11
1995    15    1980       697.90
1995    16    1979      3509.78
1995    17    1978     10499.44
1995    18    1977     22660.81
1995    19    1976     38128.05
1995    20    1975     47658.10
1995    21    1974     48852.47
1995    22    1973     44223.40
1995    23    1972     40895.77
1995    24    1971     35220.34
1995    25    1970     30777.36
1995    26    1969     25537.61
1995    27    1968     22524.22
1995    28    1967     19626.72
1995    29    1966     17613.70
1995    30    1965     14550.05
1995    31    1964     12717.84
1995    32    1963     11345.80
1995    33    1962      9797.88
1995    34    1961      8202.29
1995    35    1960      6950.59
1995    36    1959      5633.59
1995    37    1958      4472.75
1995    38    1957      3247.20
1995    39    1956      2397.02
1995    40    1955      1721.33
1995    41    1954      1303.15
1995    42    1953       839.13
1995    43    1952       556.40
1995    44    1951       342.99
1995    45    1950       174.56
1995    46    1949        82.98
1995    47    1948        34.02
1995    48    1947         8.74
1995    49    1946         1.01
1995    50    1945         1.26
1995    51    1944         0.74
1995    52    1943         0.00
1995    53    1942         0.00
1995    54    1941         0.00
1995    55+   1940-        0.00
1996    12-   1984+        0.03
1996    13    1983         1.95
1996    14    1982        49.83
1996    15    1981       632.45
1996    16    1980      3372.33
1996    17    1979      9641.28
1996    18    1978     21610.61
1996    19    1977     34542.72
1996    20    1976     45098.26
1996    21    1975     46936.96
1996    22    1974     43152.90
1996    23    1973     37773.35
1996    24    1972     34488.39
1996    25    1971     29629.97
1996    26    1970     25637.71
1996    27    1969     21167.55
1996    28    1968     18689.84
1996    29    1967     15973.89
1996    30    1966     14283.78
1996    31    1965     11713.73
1996    32    1964     10102.19
1996    33    1963      8981.68
1996    34    1962      7601.40
1996    35    1961      6288.14
1996    36    1960      5322.87
1996    37    1959      4211.06
1996    38    1958      3253.37
1996    39    1957      2336.26
1996    40    1956      1719.60
1996    41    1955      1170.31
1996    42    1954       804.80
1996    43    1953       484.65
1996    44    1952       292.15
1996    45    1951       149.90
1996    46    1950        64.25
1996    47    1949        24.08
1996    48    1948         4.51
1996    49    1947         0.32
1996    50    1946         1.51
1996    51    1945         0.49
1996    52    1944         0.00
1996    53    1943         0.00
1996    54    1942         0.00
1996    55+   1941-        0.00
1997    12-   1985+        0.03
1997    13    1984         1.57
1997    14    1983        45.25
1997    15    1982       545.03
1997    16    1981      2926.27
1997    17    1980      9060.18
1997    18    1979     19195.84
1997    19    1978     31585.70
1997    20    1977     39216.70
1997    21    1976     43508.74
1997    22    1975     41304.55
1997    23    1974     37075.11
1997    24    1973     32243.56
1997    25    1972     29244.72
1997    26    1971     25219.97
1997    27    1970     21906.49
1997    28    1969     17875.55
1997    29    1968     15692.09
1997    30    1967     13366.45
1997    31    1966     11725.82
1997    32    1965      9518.99
1997    33    1964      8160.96
1997    34    1963      7136.92
1997    35    1962      6245.74
1997    36    1961      5206.15
1997    37    1960      4192.58
1997    38    1959      3211.51
1997    39    1958      2484.19
1997    40    1957      1765.62
1997    41    1956      1158.64
1997    42    1955       756.31
1997    43    1954       494.49
1997    44    1953       278.61
1997    45    1952       135.79
1997    46    1951        48.19
1997    47    1950        28.37
1997    48    1949        15.42
1997    49    1948         1.91
1997    50    1947         0.68
1997    51    1946         0.32
1997    52    1945         0.00
1997    53    1944         0.00
1997    54    1943         0.00
1997    55+   1942-        0.00
1998    12-   1986+        0.02
1998    13    1985         1.39
1998    14    1984        39.02
1998    15    1983       528.13
1998    16    1982      2668.86
1998    17    1981      7951.75
1998    18    1980     17710.43
1998    19    1979     28323.80
1998    20    1978     37244.81
1998    21    1977     38943.62
1998    22    1976     38975.36
1998    23    1975     35989.80
1998    24    1974     31685.26
1998    25    1973     27063.60
1998    26    1972     24732.72
1998    27    1971     21194.39
1998    28    1970     18230.31
1998    29    1969     14980.39
1998    30    1968     13048.32
1998    31    1967     10912.86
1998    32    1966      9415.68
1998    33    1965      7783.46
1998    34    1964      6671.55
1998    35    1963      5756.38
1998    36    1962      4862.23
1998    37    1961      3893.81
1998    38    1960      3150.13
1998    39    1959      2496.53
1998    40    1958      1868.37
1998    41    1957      1232.64
1998    42    1956       832.96
1998    43    1955       495.31
1998    44    1954       293.62
1998    45    1953       146.88
1998    46    1952        68.25
1998    47    1951        28.62
1998    48    1950        10.57
1998    49    1949         3.27
1998    50    1948         2.34
1998    51    1947         0.54
1998    52    1946         0.00
1998    53    1945         0.00
1998    54    1944         0.00
1998    55+   1943-        0.00
1999    12-   1987+        0.02
1999    13    1986         1.28
1999    14    1985        33.25
1999    15    1984       424.84
1999    16    1983      2327.59
1999    17    1982      6503.72
1999    18    1981     14460.06
1999    19    1980     25484.68
1999    20    1979     32488.80
1999    21    1978     36144.37
1999    22    1977     34575.64
1999    23    1976     33288.32
1999    24    1975     30478.16
1999    25    1974     26992.42
1999    26    1973     22851.88
1999    27    1972     20598.07
1999    28    1971     17870.44
1999    29    1970     15286.04
1999    30    1969     12342.11
1999    31    1968     10683.25
1999    32    1967      8901.03
1999    33    1966      7542.33
1999    34    1965      6133.81
1999    35    1964      5330.71
1999    36    1963      4541.91
1999    37    1962      3735.53
1999    38    1961      2943.75
1999    39    1960      2350.14
1999    40    1959      1751.22
1999    41    1958      1287.46
1999    42    1957       818.37
1999    43    1956       516.60
1999    44    1955       294.54
1999    45    1954       131.29
1999    46    1953        54.82
1999    47    1952        20.90
1999    48    1951         8.81
1999    49    1950         4.94
1999    50    1949         2.08
1999    51    1948         1.52
1999    52    1947         0.36
1999    53    1946         0.75
1999    54    1945         0.25
1999    55+   1944-        0.00
2000    12-   1988+        0.02
2000    13    1987         1.02
2000    14    1986        28.94
2000    15    1985       355.74
2000    16    1984      2031.41
2000    17    1983      6499.41
2000    18    1982     13537.44
2000    19    1981     22831.79
2000    20    1980     32060.69
2000    21    1979     34901.54
2000    22    1978     34891.26
2000    23    1977     32178.57
2000    24    1976     30692.22
2000    25    1975     27369.21
2000    26    1974     23762.03
2000    27    1973     20193.55
2000    28    1972     18318.71
2000    29    1971     15685.92
2000    30    1970     13451.94
2000    31    1969     10702.53
2000    32    1968      9087.11
2000    33    1967      7478.28
2000    34    1966      6259.53
2000    35    1965      4962.09
2000    36    1964      4263.82
2000    37    1963      3619.48
2000    38    1962      2882.45
2000    39    1961      2270.63
2000    40    1960      1721.46
2000    41    1959      1201.33
2000    42    1958       830.35
2000    43    1957       515.87
2000    44    1956       294.18
2000    45    1955       142.02
2000    46    1954        68.87
2000    47    1953        20.94
2000    48    1952         4.68
2000    49    1951         2.69
2000    50    1950         1.26
2000    51    1949         0.43
2000    52    1948         1.56
2000    53    1947         2.47
2000    54    1946         0.57
2000    55+   1945-        0.00
2001    12-   1989+        0.02
2001    13    1988         1.13
2001    14    1987        30.81
2001    15    1986       393.40
2001    16    1985      1890.84
2001    17    1984      5696.94
2001    18    1983     13234.55
2001    19    1982     20982.48
2001    20    1981     28209.42
2001    21    1980     33479.76
2001    22    1979     32819.50
2001    23    1978     32409.75
2001    24    1977     29106.39
2001    25    1976     27097.60
2001    26    1975     24622.66
2001    27    1974     21127.20
2001    28    1973     17561.11
2001    29    1972     16082.90
2001    30    1971     13680.48
2001    31    1970     11671.30
2001    32    1969      9320.31
2001    33    1968      7928.22
2001    34    1967      6388.30
2001    35    1966      5222.46
2001    36    1965      4221.92
2001    37    1964      3504.42
2001    38    1963      2827.97
2001    39    1962      2181.19
2001    40    1961      1644.78
2001    41    1960      1245.64
2001    42    1959       846.73
2001    43    1958       515.78
2001    44    1957       276.27
2001    45    1956       133.71
2001    46    1955        64.96
2001    47    1954        32.50
2001    48    1953        13.41
2001    49    1952         5.47
2001    50    1951         0.71
2001    51    1950         1.59
2001    52    1949         1.41
2001    53    1948         0.00
2001    54    1947         0.46
2001    55+   1946-        1.54
2002    12-   1990+        0.02
2002    13    1989         1.09
2002    14    1988        30.87
2002    15    1987       370.20
2002    16    1986      1938.74
2002    17    1985      5563.48
2002    18    1984     12764.08
2002    19    1983     22261.66
2002    20    1982     28143.95
2002    21    1981     32238.44
2002    22    1980     34174.96
2002    23    1979     32023.44
2002    24    1978     30783.44
2002    25    1977     27612.19
2002    26    1976     25820.91
2002    27    1975     22921.54
2002    28    1974     19789.46
2002    29    1973     16627.78
2002    30    1972     15150.51
2002    31    1971     12932.33
2002    32    1970     10720.37
2002    33    1969      8268.25
2002    34    1968      6907.48
2002    35    1967      5568.83
2002    36    1966      4556.06
2002    37    1965      3524.84
2002    38    1964      2845.64
2002    39    1963      2306.23
2002    40    1962      1753.76
2002    41    1961      1227.44
2002    42    1960       833.52
2002    43    1959       509.71
2002    44    1958       288.91
2002    45    1957       125.54
2002    46    1956        60.21
2002    47    1955        28.36
2002    48    1954         6.90
2002    49    1953         1.82
2002    50    1952         2.10
2002    51    1951         1.55
2002    52    1950         0.38
2002    53    1949         0.00
2002    54    1948         0.00
2002    55+   1947-        1.00
2003    12-   1991+        0.02
2003    13    1990         1.06
2003    14    1989        29.05
2003    15    1988       362.84
2003    16    1987      1870.29
2003    17    1986      5630.08
2003    18    1985     11865.97
2003    19    1984     21160.86
2003    20    1983     30424.38
2003    21    1982     33005.37
2003    22    1981     33597.84
2003    23    1980     34026.45
2003    24    1979     31368.13
2003    25    1978     29733.99
2003    26    1977     26445.76
2003    27    1976     24407.69
2003    28    1975     21341.99
2003    29    1974     18571.59
2003    30    1973     16014.77
2003    31    1972     14323.86
2003    32    1971     11733.97
2003    33    1970      9722.63
2003    34    1969      7522.68
2003    35    1968      6182.77
2003    36    1967      4903.57
2003    37    1966      3966.14
2003    38    1965      2973.05
2003    39    1964      2298.19
2003    40    1963      1810.80
2003    41    1962      1289.18
2003    42    1961       881.37
2003    43    1960       557.56
2003    44    1959       300.43
2003    45    1958       153.90
2003    46    1957        68.57
2003    47    1956        25.39
2003    48    1955         6.90
2003    49    1954         3.73
2003    50    1953         1.13
2003    51    1952         0.00
2003    52    1951         1.63
2003    53    1950         1.38
2003    54    1949         0.00
2003    55+   1948-        2.00
2004    12-   1992+        0.02
2004    13    1991         1.10
2004    14    1990        30.63
2004    15    1989       366.81
2004    16    1988      1879.22
2004    17    1987      5528.57
2004    18    1986     12619.67
2004    19    1985     20596.61
2004    20    1984     29332.19
2004    21    1983     35858.45
2004    22    1982     35057.27
2004    23    1981     34098.05
2004    24    1980     33577.70
2004    25    1979     30497.50
2004    26    1978     28451.44
2004    27    1977     24874.29
2004    28    1976     22943.38
2004    29    1975     19810.53
2004    30    1974     17208.36
2004    31    1973     14692.08
2004    32    1972     12902.52
2004    33    1971     10553.10
2004    34    1970      8744.03
2004    35    1969      6806.11
2004    36    1968      5485.51
2004    37    1967      4248.58
2004    38    1966      3321.53
2004    39    1965      2394.24
2004    40    1964      1872.46
2004    41    1963      1386.07
2004    42    1962       903.31
2004    43    1961       583.45
2004    44    1960       336.80
2004    45    1959       159.26
2004    46    1958        76.76
2004    47    1957        34.73
2004    48    1956        15.49
2004    49    1955         6.38
2004    50    1954         2.95
2004    51    1953         1.58
2004    52    1952         0.28
2004    53    1951         0.00
2004    54    1950         0.00
2004    55+   1949-        0.00
2005    12-   1993+        0.02
2005    13    1992         0.92
2005    14    1991        26.13
2005    15    1990       318.59
2005    16    1989      1657.26
2005    17    1988      5084.83
2005    18    1987     11389.78
2005    19    1986     20193.26
2005    20    1985     26863.81
2005    21    1984     32558.05
2005    22    1983     35561.61
2005    23    1982     33203.53
2005    24    1981     32109.57
2005    25    1980     31547.13
2005    26    1979     28109.06
2005    27    1978     25830.45
2005    28    1977     22549.20
2005    29    1976     20908.50
2005    30    1975     18201.22
2005    31    1974     15880.46
2005    32    1973     13332.96
2005    33    1972     11536.14
2005    34    1971      9502.88
2005    35    1970      7665.84
2005    36    1969      5793.04
2005    37    1968      4575.69
2005    38    1967      3480.21
2005    39    1966      2689.03
2005    40    1965      1892.54
2005    41    1964      1390.02
2005    42    1963       947.04
2005    43    1962       610.35
2005    44    1961       365.32
2005    45    1960       168.80
2005    46    1959        76.91
2005    47    1958        37.62
2005    48    1957        14.13
2005    49    1956         7.78
2005    50    1955         2.89
2005    51    1954         1.08
2005    52    1953         0.39
2005    53    1952         0.42
2005    54    1951         1.30
2005    55+   1950-        0.29
2006    12-   1994+        0.02
2006    13    1993         1.00
2006    14    1992        27.72
2006    15    1991       333.27
2006    16    1990      1622.14
2006    17    1989      4650.65
2006    18    1988     10901.86
2006    19    1987     19534.00
2006    20    1986     28350.47
2006    21    1985     32459.67
2006    22    1984     35918.19
2006    23    1983     37818.57
2006    24    1982     34756.26
2006    25    1981     33206.84
2006    26    1980     32020.39
2006    27    1979     28050.57
2006    28    1978     25926.64
2006    29    1977     22692.79
2006    30    1976     20876.38
2006    31    1975     18079.48
2006    32    1974     15273.66
2006    33    1973     12688.58
2006    34    1972     11016.83
2006    35    1971      8928.94
2006    36    1970      7262.36
2006    37    1969      5280.53
2006    38    1968      3906.28
2006    39    1967      2896.85
2006    40    1966      2134.67
2006    41    1965      1393.43
2006    42    1964       994.02
2006    43    1963       650.84
2006    44    1962       372.62
2006    45    1961       188.46
2006    46    1960        84.85
2006    47    1959        36.87
2006    48    1958        13.64
2006    49    1957         7.73
2006    50    1956         3.58
2006    51    1955         0.34
2006    52    1954         1.95
2006    53    1953         3.49
2006    54    1952         0.56
2006    55+   1951-        0.00
2007    12-   1995+        0.02
2007    13    1994         0.94
2007    14    1993        25.83
2007    15    1992       314.85
2007    16    1991      1659.88
2007    17    1990      4791.21
2007    18    1989     10522.18
2007    19    1988     19060.99
2007    20    1987     27159.54
2007    21    1986     33375.99
2007    22    1985     34648.60
2007    23    1984     36925.06
2007    24    1983     37981.51
2007    25    1982     34500.87
2007    26    1981     31904.13
2007    27    1980     30022.54
2007    28    1979     26239.23
2007    29    1978     24025.92
2007    30    1977     21155.41
2007    31    1976     19434.90
2007    32    1975     16356.47
2007    33    1974     13835.23
2007    34    1973     11381.36
2007    35    1972      9662.69
2007    36    1971      7735.31
2007    37    1970      6055.39
2007    38    1969      4283.88
2007    39    1968      3199.60
2007    40    1967      2290.69
2007    41    1966      1638.24
2007    42    1965      1019.64
2007    43    1964       663.91
2007    44    1963       426.08
2007    45    1962       194.76
2007    46    1961        79.17
2007    47    1960        32.74
2007    48    1959        18.92
2007    49    1958        12.41
2007    50    1957         9.99
2007    51    1956         6.90
2007    52    1955         1.03
2007    53    1954         0.00
2007    54    1953         0.00
2007    55+   1952-        3.00
2008    12-   1996+        0.02
2008    13    1995         1.18
2008    14    1994        34.12
2008    15    1993       388.46
2008    16    1992      1768.77
2008    17    1991      4925.24
2008    18    1990     10818.33
2008    19    1989     18600.33
2008    20    1988     27091.70
2008    21    1987     33352.76
2008    22    1986     37750.72
2008    23    1985     37848.50
2008    24    1984     39600.86
2008    25    1983     40153.79
2008    26    1982     34866.15
2008    27    1981     31507.84
2008    28    1980     29860.52
2008    29    1979     26127.62
2008    30    1978     23922.52
2008    31    1977     20651.91
2008    32    1976     18617.13
2008    33    1975     15900.09
2008    34    1974     13334.22
2008    35    1973     10784.51
2008    36    1972      9237.90
2008    37    1971      7180.42
2008    38    1970      5368.53
2008    39    1969      3733.00
2008    40    1968      2646.50
