Hungary, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 08/03/2022
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
2009    55+   1954-        0.00        0.00        0.00        0.00        0.00        0.00
2010    12-   1998+        1.00        1.00        0.00        0.00        0.00        0.00
2010    13    1997         0.00        0.00        0.00        0.00        0.00        0.00
2010    14    1996        26.00       26.00        0.00        0.00        0.00        0.00
2010    15    1995       158.00      152.00        6.00        0.00        0.00        0.00
2010    16    1994       461.00      421.00       39.00        1.00        0.00        0.00
2010    17    1993       811.00      683.00      124.00        4.00        0.00        0.00
2010    18    1992      1251.00      934.00      273.00       40.00        3.00        1.00
2010    19    1991      1678.00     1144.00      417.00      109.00        8.00        0.00
2010    20    1990      2021.00     1295.00      513.00      171.00       39.00        3.00
2010    21    1989      2102.00     1250.00      526.00      248.00       61.00       17.00
2010    22    1988      2335.00     1332.00      607.00      269.00       92.00       35.00
2010    23    1987      2613.00     1479.00      667.00      291.00      128.00       48.00
2010    24    1986      2874.00     1660.00      682.00      290.00      167.00       75.00
2010    25    1985      3437.00     2054.00      784.00      334.00      151.00      114.00
2010    26    1984      3987.00     2362.00      978.00      352.00      158.00      137.00
2010    27    1983      4501.00     2714.00     1170.00      343.00      135.00      139.00
2010    28    1982      5442.00     3157.00     1576.00      431.00      142.00      136.00
2010    29    1981      6106.00     3316.00     1946.00      479.00      203.00      162.00
2010    30    1980      6532.00     3397.00     2231.00      557.00      165.00      182.00
2010    31    1979      6820.00     3164.00     2541.00      720.00      185.00      210.00
2010    32    1978      6668.00     2852.00     2579.00      817.00      207.00      213.00
2010    33    1977      6477.00     2448.00     2703.00      890.00      227.00      209.00
2010    34    1976      5577.00     1930.00     2341.00      856.00      223.00      227.00
2010    35    1975      5128.00     1667.00     2147.00      834.00      276.00      204.00
2010    36    1974      4067.00     1197.00     1593.00      776.00      252.00      249.00
2010    37    1973      2692.00      695.00      984.00      598.00      231.00      184.00
2010    38    1972      2107.00      518.00      723.00      473.00      199.00      194.00
2010    39    1971      1503.00      349.00      478.00      347.00      157.00      172.00
2010    40    1970      1153.00      250.00      349.00      257.00      134.00      163.00
2010    41    1969       753.00      149.00      196.00      177.00      100.00      131.00
2010    42    1968       472.00       95.00      119.00      117.00       65.00       76.00
2010    43    1967       307.00       50.00       65.00       88.00       39.00       65.00
2010    44    1966       152.00       18.00       31.00       35.00       33.00       35.00
2010    45    1965        67.00       13.00       14.00       13.00       10.00       17.00
2010    46    1964        28.00        5.00        4.00        3.00        9.00        7.00
2010    47    1963         9.00        0.00        3.00        3.00        2.00        1.00
2010    48    1962        10.00        0.00        2.00        6.00        2.00        0.00
2010    49    1961         3.00        2.00        0.00        0.00        0.00        1.00
2010    50    1960         2.00        1.00        0.00        0.00        0.00        1.00
2010    51    1959         0.00        0.00        0.00        0.00        0.00        0.00
2010    52    1958         1.00        0.00        1.00        0.00        0.00        0.00
2010    53    1957         1.00        1.00        0.00        0.00        0.00        0.00
2010    54    1956         2.00        1.00        1.00        0.00        0.00        0.00
2010    55+   1955-        0.00        0.00        0.00        0.00        0.00        0.00
2011    12-   1999+        0.00        0.00        0.00        0.00        0.00        0.00
2011    13    1998         3.00        3.00        0.00        0.00        0.00        0.00
2011    14    1997        31.00       31.00        0.00        0.00        0.00        0.00
2011    15    1996       159.00      154.00        5.00        0.00        0.00        0.00
2011    16    1995       411.00      382.00       29.00        0.00        0.00        0.00
2011    17    1994       861.00      754.00       99.00        7.00        0.00        1.00
2011    18    1993      1169.00      887.00      249.00       32.00        1.00        0.00
2011    19    1992      1584.00     1104.00      389.00       85.00        5.00        1.00
2011    20    1991      1983.00     1299.00      486.00      166.00       28.00        4.00
2011    21    1990      2120.00     1266.00      531.00      231.00       76.00       16.00
2011    22    1989      2247.00     1233.00      607.00      282.00      104.00       21.00
2011    23    1988      2492.00     1398.00      606.00      326.00      118.00       44.00
2011    24    1987      2771.00     1557.00      700.00      299.00      149.00       66.00
2011    25    1986      3288.00     1886.00      836.00      322.00      132.00      112.00
2011    26    1985      3781.00     2242.00      955.00      340.00      132.00      112.00
2011    27    1984      4375.00     2534.00     1134.00      424.00      142.00      141.00
2011    28    1983      4849.00     2797.00     1382.00      368.00      161.00      141.00
2011    29    1982      5588.00     3072.00     1710.00      460.00      164.00      182.00
2011    30    1981      6221.00     3134.00     2163.00      559.00      173.00      192.00
2011    31    1980      6270.00     2871.00     2344.00      687.00      184.00      184.00
2011    32    1979      6404.00     2670.00     2526.00      777.00      209.00      222.00
2011    33    1978      5953.00     2156.00     2532.00      826.00      224.00      215.00
2011    34    1977      5652.00     1919.00     2314.00      969.00      245.00      205.00
2011    35    1976      5093.00     1637.00     2047.00      897.00      258.00      254.00
2011    36    1975      4416.00     1298.00     1718.00      879.00      272.00      249.00
2011    37    1974      3324.00      934.00     1245.00      700.00      256.00      189.00
2011    38    1973      2185.00      555.00      771.00      479.00      191.00      189.00
2011    39    1972      1625.00      389.00      544.00      383.00      171.00      138.00
2011    40    1971      1210.00      293.00      380.00      287.00      121.00      129.00
2011    41    1970       864.00      170.00      226.00      234.00      106.00      128.00
2011    42    1969       532.00       92.00      138.00      146.00       76.00       80.00
2011    43    1968       314.00       67.00       57.00       77.00       52.00       61.00
2011    44    1967       164.00       35.00       35.00       38.00       26.00       30.00
2011    45    1966        61.00        6.00       15.00       17.00       10.00       13.00
2011    46    1965        26.00        2.00        8.00        7.00        6.00        3.00
2011    47    1964        16.00        6.00        3.00        5.00        0.00        2.00
2011    48    1963         3.00        1.00        0.00        2.00        0.00        0.00
2011    49    1962         1.00        0.00        0.00        1.00        0.00        0.00
2011    50    1961         1.00        1.00        0.00        0.00        0.00        0.00
2011    51    1960         1.00        1.00        0.00        0.00        0.00        0.00
2011    52    1959         0.00        0.00        0.00        0.00        0.00        0.00
2011    53    1958         1.00        1.00        0.00        0.00        0.00        0.00
2011    54    1957         0.00        0.00        0.00        0.00        0.00        0.00
2011    55+   1956-        0.00        0.00        0.00        0.00        0.00        0.00
2012    12-   2000+        0.00        0.00        0.00        0.00        0.00        0.00
2012    13    1999         3.00        3.00        0.00        0.00        0.00        0.00
2012    14    1998        26.00       26.00        0.00        0.00        0.00        0.00
2012    15    1997       162.00      154.00        8.00        0.00        0.00        0.00
2012    16    1996       465.00      439.00       24.00        2.00        0.00        0.00
2012    17    1995       843.00      728.00      109.00        6.00        0.00        0.00
2012    18    1994      1311.00     1022.00      256.00       33.00        0.00        0.00
2012    19    1993      1707.00     1224.00      379.00       98.00        6.00        0.00
2012    20    1992      2101.00     1366.00      533.00      167.00       31.00        4.00
2012    21    1991      2237.00     1314.00      599.00      255.00       57.00       12.00
2012    22    1990      2398.00     1322.00      673.00      277.00       92.00       34.00
2012    23    1989      2563.00     1432.00      654.00      306.00      120.00       51.00
2012    24    1988      2899.00     1658.00      700.00      321.00      130.00       90.00
2012    25    1987      3225.00     1809.00      817.00      357.00      153.00       89.00
2012    26    1986      3964.00     2370.00      989.00      326.00      163.00      116.00
2012    27    1985      4483.00     2613.00     1189.00      387.00      144.00      150.00
2012    28    1984      4955.00     2817.00     1362.00      413.00      189.00      174.00
2012    29    1983      5409.00     3006.00     1669.00      447.00      123.00      164.00
2012    30    1982      5923.00     2950.00     2037.00      576.00      184.00      176.00
2012    31    1981      6343.00     2908.00     2322.00      723.00      180.00      210.00
2012    32    1980      6136.00     2527.00     2479.00      747.00      209.00      174.00
2012    33    1979      5940.00     2158.00     2485.00      893.00      212.00      192.00
2012    34    1978      5608.00     1887.00     2344.00      946.00      231.00      200.00
2012    35    1977      5236.00     1741.00     2060.00      961.00      245.00      229.00
2012    36    1976      4599.00     1348.00     1836.00      911.00      247.00      257.00
2012    37    1975      3676.00      979.00     1383.00      833.00      268.00      213.00
2012    38    1974      2805.00      701.00      997.00      662.00      227.00      218.00
2012    39    1973      1816.00      401.00      583.00      454.00      187.00      191.00
2012    40    1972      1268.00      313.00      407.00      301.00      123.00      124.00
2012    41    1971       907.00      190.00      249.00      233.00      115.00      120.00
2012    42    1970       605.00      116.00      157.00      147.00       87.00       98.00
2012    43    1969       345.00       72.00       87.00       87.00       55.00       44.00
2012    44    1968       173.00       35.00       38.00       46.00       21.00       33.00
2012    45    1967        75.00        9.00       17.00       18.00       16.00       15.00
2012    46    1966        30.00        7.00        5.00       10.00        4.00        4.00
2012    47    1965        17.00        4.00        3.00        3.00        3.00        4.00
2012    48    1964         8.00        1.00        3.00        2.00        0.00        2.00
2012    49    1963         3.00        3.00        0.00        0.00        0.00        0.00
2012    50    1962         3.00        2.00        1.00        0.00        0.00        0.00
2012    51    1961         0.00        0.00        0.00        0.00        0.00        0.00
2012    52    1960         1.00        1.00        0.00        0.00        0.00        0.00
2012    53    1959         0.00        0.00        0.00        0.00        0.00        0.00
2012    54    1958         1.00        1.00        0.00        0.00        0.00        0.00
2012    55+   1957-        0.00        0.00        0.00        0.00        0.00        0.00
2013    12-   2001+        1.00        1.00        0.00        0.00        0.00        0.00
2013    13    2000         3.00        3.00        0.00        0.00        0.00        0.00
2013    14    1999        38.00       37.00        1.00        0.00        0.00        0.00
2013    15    1998       171.00      167.00        4.00        0.00        0.00        0.00
2013    16    1997       484.00      435.00       46.00        3.00        0.00        0.00
2013    17    1996       861.00      752.00      103.00        6.00        0.00        0.00
2013    18    1995      1396.00     1100.00      256.00       38.00        2.00        0.00
2013    19    1994      1906.00     1377.00      433.00       87.00        9.00        0.00
2013    20    1993      2015.00     1322.00      499.00      160.00       33.00        1.00
2013    21    1992      2226.00     1372.00      581.00      218.00       42.00       13.00
2013    22    1991      2498.00     1413.00      674.00      268.00      110.00       33.00
2013    23    1990      2627.00     1452.00      699.00      305.00      110.00       61.00
2013    24    1989      2873.00     1629.00      719.00      309.00      130.00       86.00
2013    25    1988      3271.00     1929.00      767.00      300.00      166.00      109.00
2013    26    1987      3774.00     2197.00      931.00      354.00      164.00      128.00
2013    27    1986      4512.00     2574.00     1197.00      435.00      163.00      143.00
2013    28    1985      4868.00     2718.00     1391.00      457.00      154.00      148.00
2013    29    1984      5150.00     2820.00     1548.00      463.00      150.00      169.00
2013    30    1983      5448.00     2716.00     1857.00      561.00      160.00      154.00
2013    31    1982      5609.00     2636.00     2033.00      593.00      177.00      170.00
2013    32    1981      5746.00     2449.00     2194.00      713.00      184.00      206.00
2013    33    1980      5527.00     2123.00     2204.00      815.00      208.00      177.00
2013    34    1979      5404.00     1865.00     2183.00      917.00      220.00      219.00
2013    35    1978      5059.00     1596.00     2050.00      929.00      264.00      220.00
2013    36    1977      4435.00     1321.00     1795.00      843.00      278.00      198.00
2013    37    1976      3649.00     1041.00     1383.00      774.00      216.00      235.00
2013    38    1975      3088.00      793.00     1141.00      708.00      238.00      208.00
2013    39    1974      2225.00      513.00      742.00      537.00      230.00      203.00
2013    40    1973      1498.00      332.00      461.00      380.00      154.00      171.00
2013    41    1972       990.00      235.00      275.00      230.00      130.00      120.00
2013    42    1971       594.00      127.00      144.00      161.00       72.00       90.00
2013    43    1970       370.00       59.00       95.00       99.00       59.00       58.00
2013    44    1969       200.00       44.00       38.00       46.00       35.00       37.00
2013    45    1968        99.00       17.00       21.00       36.00        8.00       17.00
2013    46    1967        41.00        7.00        9.00        6.00        7.00       12.00
2013    47    1966        18.00        5.00        0.00        4.00        6.00        3.00
2013    48    1965         4.00        0.00        1.00        2.00        0.00        1.00
2013    49    1964         6.00        0.00        2.00        2.00        0.00        2.00
2013    50    1963         3.00        2.00        0.00        1.00        0.00        0.00
2013    51    1962         2.00        1.00        0.00        1.00        0.00        0.00
2013    52    1961         0.00        0.00        0.00        0.00        0.00        0.00
2013    53    1960         0.00        0.00        0.00        0.00        0.00        0.00
2013    54    1959         0.00        0.00        0.00        0.00        0.00        0.00
2013    55+   1958-        0.00        0.00        0.00        0.00        0.00        0.00
2014    12-   2002+        0.00        0.00        0.00        0.00        0.00        0.00
2014    13    2001         4.00        4.00        0.00        0.00        0.00        0.00
2014    14    2000        29.00       29.00        0.00        0.00        0.00        0.00
2014    15    1999       150.00      147.00        3.00        0.00        0.00        0.00
2014    16    1998       498.00      467.00       31.00        0.00        0.00        0.00
2014    17    1997       995.00      870.00      116.00        9.00        0.00        0.00
2014    18    1996      1440.00     1157.00      256.00       26.00        1.00        0.00
2014    19    1995      1901.00     1416.00      402.00       71.00        9.00        3.00
2014    20    1994      2231.00     1409.00      633.00      156.00       31.00        2.00
2014    21    1993      2308.00     1402.00      620.00      215.00       66.00        5.00
2014    22    1992      2521.00     1438.00      660.00      294.00      101.00       28.00
2014    23    1991      2732.00     1571.00      687.00      292.00      135.00       47.00
2014    24    1990      3026.00     1678.00      794.00      332.00      130.00       92.00
2014    25    1989      3224.00     1814.00      807.00      349.00      146.00      108.00
2014    26    1988      3748.00     2152.00      948.00      352.00      156.00      140.00
2014    27    1987      4352.00     2503.00     1150.00      377.00      167.00      155.00
2014    28    1986      5094.00     2845.00     1452.00      478.00      153.00      166.00
2014    29    1985      5469.00     2928.00     1655.00      540.00      169.00      177.00
2014    30    1984      5588.00     2769.00     1906.00      550.00      174.00      189.00
2014    31    1983      5819.00     2684.00     2094.00      663.00      175.00      203.00
2014    32    1982      5716.00     2387.00     2190.00      759.00      193.00      187.00
2014    33    1981      5694.00     2224.00     2204.00      858.00      196.00      212.00
2014    34    1980      5412.00     1892.00     2192.00      914.00      222.00      192.00
2014    35    1979      5062.00     1586.00     2063.00      941.00      247.00      225.00
2014    36    1978      4505.00     1395.00     1755.00      929.00      249.00      177.00
2014    37    1977      3918.00     1150.00     1467.00      850.00      238.00      213.00
2014    38    1976      3172.00      801.00     1179.00      727.00      238.00      227.00
2014    39    1975      2591.00      644.00      882.00      614.00      239.00      212.00
2014    40    1974      1798.00      442.00      557.00      472.00      176.00      151.00
2014    41    1973      1050.00      237.00      290.00      272.00      120.00      131.00
2014    42    1972       676.00      158.00      179.00      157.00       97.00       85.00
2014    43    1971       413.00       64.00      112.00      103.00       74.00       60.00
2014    44    1970       214.00       47.00       52.00       64.00       29.00       22.00
2014    45    1969        94.00       15.00       18.00       27.00       16.00       18.00
2014    46    1968        38.00        9.00        5.00        9.00       11.00        4.00
2014    47    1967        16.00        3.00        2.00        7.00        2.00        2.00
2014    48    1966         5.00        0.00        2.00        0.00        0.00        3.00
2014    49    1965         4.00        2.00        0.00        0.00        2.00        0.00
2014    50    1964         0.00        0.00        0.00        0.00        0.00        0.00
2014    51    1963         0.00        0.00        0.00        0.00        0.00        0.00
2014    52    1962         1.00        1.00        0.00        0.00        0.00        0.00
2014    53    1961         1.00        0.00        0.00        0.00        1.00        0.00
2014    54    1960         0.00        0.00        0.00        0.00        0.00        0.00
2014    55+   1959-        1.00        0.00        1.00        0.00        0.00        0.00
2015    12-   2003+        1.00        1.00        0.00        0.00        0.00        0.00
2015    13    2002         4.00        4.00        0.00        0.00        0.00        0.00
2015    14    2001        31.00       31.00        0.00        0.00        0.00        0.00
2015    15    2000       158.00      152.00        6.00        0.00        0.00        0.00
2015    16    1999       443.00      423.00       19.00        1.00        0.00        0.00
2015    17    1998       915.00      796.00      113.00        6.00        0.00        0.00
2015    18    1997      1385.00     1090.00      257.00       36.00        2.00        0.00
2015    19    1996      1833.00     1310.00      431.00       85.00        7.00        0.00
2015    20    1995      2091.00     1363.00      547.00      156.00       22.00        3.00
2015    21    1994      2405.00     1465.00      621.00      253.00       54.00       12.00
2015    22    1993      2446.00     1379.00      649.00      298.00       86.00       34.00
2015    23    1992      2738.00     1550.00      677.00      337.00      129.00       45.00
2015    24    1991      3086.00     1726.00      796.00      343.00      140.00       81.00
2015    25    1990      3408.00     1951.00      854.00      346.00      155.00      102.00
2015    26    1989      3755.00     2189.00      946.00      343.00      136.00      141.00
2015    27    1988      4318.00     2500.00     1152.00      355.00      156.00      155.00
2015    28    1987      4900.00     2768.00     1401.00      423.00      154.00      154.00
2015    29    1986      5465.00     2962.00     1653.00      513.00      162.00      175.00
2015    30    1985      5830.00     3032.00     1907.00      566.00      151.00      174.00
2015    31    1984      5649.00     2657.00     2025.00      609.00      153.00      205.00
2015    32    1983      5642.00     2345.00     2247.00      668.00      203.00      179.00
2015    33    1982      5546.00     2173.00     2211.00      799.00      171.00      192.00
2015    34    1981      5227.00     1861.00     2134.00      842.00      202.00      188.00
2015    35    1980      4910.00     1608.00     2002.00      915.00      210.00      175.00
2015    36    1979      4495.00     1375.00     1795.00      891.00      235.00      199.00
2015    37    1978      3941.00     1153.00     1478.00      891.00      239.00      180.00
2015    38    1977      3372.00      942.00     1184.00      788.00      254.00      204.00
2015    39    1976      2601.00      706.00      906.00      594.00      231.00      164.00
2015    40    1975      2057.00      484.00      686.00      519.00      193.00      175.00
2015    41    1974      1406.00      354.00      429.00      355.00      138.00      130.00
2015    42    1973       751.00      171.00      216.00      167.00       98.00       99.00
2015    43    1972       471.00       95.00      134.00      128.00       57.00       57.00
2015    44    1971       205.00       41.00       44.00       61.00       28.00       31.00
2015    45    1970       122.00       24.00       29.00       30.00       15.00       24.00
2015    46    1969        53.00       11.00        9.00       13.00       10.00       10.00
2015    47    1968        14.00        6.00        1.00        4.00        2.00        1.00
2015    48    1967         5.00        2.00        2.00        0.00        0.00        1.00
2015    49    1966         4.00        3.00        0.00        1.00        0.00        0.00
2015    50    1965         1.00        1.00        0.00        0.00        0.00        0.00
2015    51    1964         2.00        1.00        1.00        0.00        0.00        0.00
2015    52    1963         2.00        2.00        0.00        0.00        0.00        0.00
2015    53    1962         0.00        0.00        0.00        0.00        0.00        0.00
2015    54    1961         1.00        0.00        1.00        0.00        0.00        0.00
2015    55+   1960-        1.00        1.00        0.00        0.00        0.00        0.00
2016    12-   2004+        1.00        1.00        0.00        0.00        0.00        0.00
2016    13    2003         2.00        2.00        0.00        0.00        0.00        0.00
2016    14    2002        32.00       32.00        0.00        0.00        0.00        0.00
2016    15    2001       174.00      171.00        3.00        0.00        0.00        0.00
2016    16    2000       508.00      479.00       29.00        0.00        0.00        0.00
2016    17    1999       891.00      770.00      114.00        7.00        0.00        0.00
2016    18    1998      1515.00     1175.00      301.00       38.00        1.00        0.00
2016    19    1997      1921.00     1368.00      472.00       72.00        7.00        2.00
2016    20    1996      2123.00     1334.00      589.00      167.00       32.00        1.00
2016    21    1995      2283.00     1341.00      680.00      216.00       38.00        8.00
2016    22    1994      2589.00     1503.00      698.00      291.00       76.00       21.00
2016    23    1993      2762.00     1516.00      754.00      328.00      106.00       58.00
2016    24    1992      3243.00     1828.00      836.00      341.00      149.00       89.00
2016    25    1991      3661.00     2116.00      927.00      360.00      147.00      111.00
2016    26    1990      4064.00     2368.00     1008.00      417.00      156.00      115.00
2016    27    1989      4426.00     2596.00     1176.00      370.00      156.00      128.00
2016    28    1988      4897.00     2725.00     1441.00      442.00      142.00      147.00
2016    29    1987      5502.00     3001.00     1630.00      527.00      157.00      187.00
2016    30    1986      5848.00     2983.00     1926.00      624.00      135.00      180.00
2016    31    1985      6078.00     2850.00     2190.00      693.00      172.00      173.00
2016    32    1984      5621.00     2437.00     2071.00      761.00      175.00      177.00
2016    33    1983      5310.00     2072.00     2136.00      761.00      173.00      168.00
2016    34    1982      5053.00     1841.00     2106.00      784.00      179.00      143.00
2016    35    1981      4978.00     1699.00     2018.00      853.00      204.00      204.00
2016    36    1980      4394.00     1399.00     1705.00      897.00      230.00      163.00
2016    37    1979      3901.00     1133.00     1496.00      862.00      230.00      180.00
2016    38    1978      3239.00      919.00     1217.00      717.00      216.00      170.00
2016    39    1977      2701.00      742.00      990.00      633.00      193.00      143.00
2016    40    1976      1961.00      467.00      647.00      483.00      197.00      167.00
2016    41    1975      1498.00      389.00      475.00      368.00      138.00      128.00
2016    42    1974       940.00      223.00      289.00      235.00       94.00       99.00
2016    43    1973       476.00       89.00      141.00      115.00       44.00       87.00
2016    44    1972       264.00       53.00       80.00       49.00       35.00       47.00
2016    45    1971       107.00       29.00       23.00       29.00       13.00       13.00
2016    46    1970        49.00       15.00       11.00        4.00       10.00        9.00
2016    47    1969        28.00       10.00        5.00        4.00        3.00        6.00
2016    48    1968        14.00        6.00        2.00        4.00        1.00        1.00
2016    49    1967         3.00        1.00        2.00        0.00        0.00        0.00
2016    50    1966         3.00        3.00        0.00        0.00        0.00        0.00
2016    51    1965         0.00        0.00        0.00        0.00        0.00        0.00
2016    52    1964         3.00        1.00        0.00        2.00        0.00        0.00
2016    53    1963         0.00        0.00        0.00        0.00        0.00        0.00
2016    54    1962         0.00        0.00        0.00        0.00        0.00        0.00
2016    55+   1961-        0.00        0.00        0.00        0.00        0.00        0.00
2017    12-   2005+        0.00        0.00        0.00        0.00        0.00        0.00
2017    13    2004         5.00        5.00        0.00        0.00        0.00        0.00
2017    14    2003        32.00       31.00        1.00        0.00        0.00        0.00
2017    15    2002       137.00      132.00        5.00        0.00        0.00        0.00
2017    16    2001       439.00      403.00       35.00        1.00        0.00        0.00
2017    17    2000       918.00      778.00      131.00        9.00        0.00        0.00
2017    18    1999      1317.00     1031.00      262.00       23.00        1.00        0.00
2017    19    1998      1741.00     1214.00      438.00       79.00       10.00        0.00
2017    20    1997      1987.00     1217.00      566.00      167.00       34.00        3.00
2017    21    1996      2245.00     1269.00      688.00      232.00       53.00        3.00
2017    22    1995      2524.00     1384.00      711.00      320.00       89.00       20.00
2017    23    1994      2740.00     1460.00      757.00      347.00      136.00       40.00
2017    24    1993      2979.00     1661.00      794.00      332.00      118.00       74.00
2017    25    1992      3603.00     2030.00      927.00      390.00      152.00      104.00
2017    26    1991      4118.00     2374.00     1040.00      400.00      164.00      140.00
2017    27    1990      4583.00     2694.00     1210.00      380.00      155.00      144.00
2017    28    1989      4958.00     2821.00     1416.00      450.00      146.00      125.00
2017    29    1988      5266.00     2881.00     1606.00      485.00      134.00      160.00
2017    30    1987      5742.00     2963.00     1868.00      597.00      145.00      169.00
2017    31    1986      5889.00     2772.00     2097.00      690.00      168.00      162.00
2017    32    1985      5776.00     2500.00     2200.00      737.00      163.00      176.00
2017    33    1984      5276.00     2081.00     2061.00      780.00      169.00      185.00
2017    34    1983      4893.00     1808.00     1952.00      820.00      146.00      167.00
2017    35    1982      4715.00     1548.00     1862.00      898.00      228.00      179.00
2017    36    1981      4386.00     1357.00     1736.00      933.00      187.00      173.00
2017    37    1980      3729.00     1139.00     1436.00      767.00      220.00      167.00
2017    38    1979      3244.00      922.00     1222.00      744.00      214.00      142.00
2017    39    1978      2639.00      718.00      930.00      645.00      191.00      155.00
2017    40    1977      2068.00      567.00      667.00      526.00      169.00      139.00
2017    41    1976      1548.00      402.00      473.00      383.00      162.00      128.00
2017    42    1975       992.00      236.00      287.00      262.00      121.00       86.00
2017    43    1974       555.00      126.00      170.00      147.00       60.00       52.00
2017    44    1973       289.00       68.00       71.00       83.00       31.00       36.00
2017    45    1972       129.00       25.00       27.00       37.00       19.00       21.00
2017    46    1971        62.00       14.00       13.00       18.00        8.00        9.00
2017    47    1970        18.00        9.00        1.00        3.00        2.00        3.00
2017    48    1969        12.00        5.00        3.00        3.00        0.00        1.00
2017    49    1968        11.00        6.00        2.00        1.00        2.00        0.00
2017    50    1967         7.00        3.00        2.00        2.00        0.00        0.00
2017    51    1966         3.00        0.00        0.00        3.00        0.00        0.00
2017    52    1965         0.00        0.00        0.00        0.00        0.00        0.00
2017    53    1964         0.00        0.00        0.00        0.00        0.00        0.00
2017    54    1963         1.00        0.00        0.00        1.00        0.00        0.00
2017    55+   1962-        1.00        0.00        0.00        0.00        1.00        0.00
2018    12-   2006+        0.00        0.00        0.00        0.00        0.00        0.00
2018    13    2005         0.00        0.00        0.00        0.00        0.00        0.00
2018    14    2004        36.00       35.00        1.00        0.00        0.00        0.00
2018    15    2003       135.00      131.00        4.00        0.00        0.00        0.00
2018    16    2002       416.00      391.00       25.00        0.00        0.00        0.00
2018    17    2001       834.00      727.00       98.00        9.00        0.00        0.00
2018    18    2000      1326.00     1046.00      238.00       40.00        2.00        0.00
2018    19    1999      1597.00     1100.00      421.00       70.00        6.00        0.00
2018    20    1998      1982.00     1190.00      586.00      185.00       19.00        2.00
2018    21    1997      2147.00     1206.00      635.00      248.00       49.00        9.00
2018    22    1996      2331.00     1261.00      678.00      293.00       79.00       20.00
2018    23    1995      2607.00     1386.00      743.00      334.00      105.00       39.00
2018    24    1994      3104.00     1617.00      884.00      370.00      150.00       83.00
2018    25    1993      3352.00     1894.00      870.00      352.00      155.00       81.00
2018    26    1992      3950.00     2246.00     1024.00      392.00      164.00      124.00
2018    27    1991      4593.00     2598.00     1251.00      454.00      144.00      146.00
2018    28    1990      5022.00     2783.00     1434.00      485.00      165.00      155.00
2018    29    1989      5289.00     2849.00     1650.00      483.00      151.00      156.00
2018    30    1988      5629.00     2891.00     1849.00      592.00      136.00      161.00
2018    31    1987      5728.00     2755.00     2039.00      643.00      153.00      138.00
2018    32    1986      5839.00     2504.00     2247.00      725.00      178.00      185.00
2018    33    1985      5516.00     2205.00     2166.00      802.00      185.00      158.00
2018    34    1984      4910.00     1815.00     1964.00      791.00      168.00      172.00
2018    35    1983      4541.00     1567.00     1821.00      816.00      196.00      141.00
2018    36    1982      4010.00     1297.00     1602.00      765.00      173.00      173.00
2018    37    1981      3700.00     1132.00     1421.00      770.00      200.00      177.00
2018    38    1980      2933.00      847.00     1126.00      622.00      192.00      146.00
2018    39    1979      2459.00      659.00      910.00      581.00      170.00      139.00
2018    40    1978      2017.00      561.00      674.00      514.00      150.00      118.00
2018    41    1977      1542.00      411.00      518.00      354.00      130.00      129.00
2018    42    1976      1020.00      277.00      334.00      231.00       90.00       88.00
2018    43    1975       614.00      182.00      169.00      144.00       58.00       61.00
2018    44    1974       357.00       93.00      108.00       86.00       37.00       33.00
2018    45    1973       143.00       37.00       36.00       40.00       12.00       18.00
2018    46    1972        55.00       15.00       16.00       10.00        6.00        8.00
2018    47    1971        32.00       11.00        6.00        7.00        4.00        4.00
2018    48    1970        18.00       10.00        2.00        3.00        2.00        1.00
2018    49    1969        14.00        6.00        5.00        2.00        0.00        1.00
2018    50    1968         5.00        3.00        1.00        1.00        0.00        0.00
2018    51    1967         3.00        2.00        1.00        0.00        0.00        0.00
2018    52    1966         0.00        0.00        0.00        0.00        0.00        0.00
2018    53    1965         1.00        1.00        0.00        0.00        0.00        0.00
2018    54    1964         0.00        0.00        0.00        0.00        0.00        0.00
2018    55+   1963-        0.00        0.00        0.00        0.00        0.00        0.00
2019    12-   2007+        0.00        0.00        0.00        0.00        0.00        0.00
2019    13    2006         1.00        1.00        0.00        0.00        0.00        0.00
2019    14    2005        28.00       27.00        1.00        0.00        0.00        0.00
2019    15    2004       123.00      118.00        5.00        0.00        0.00        0.00
2019    16    2003       355.00      327.00       27.00        1.00        0.00        0.00
2019    17    2002       777.00      681.00       90.00        6.00        0.00        0.00
2019    18    2001      1256.00      972.00      252.00       29.00        3.00        0.00
2019    19    2000      1665.00     1151.00      417.00       88.00        9.00        0.00
2019    20    1999      1792.00     1074.00      532.00      166.00       18.00        2.00
2019    21    1998      2000.00     1109.00      605.00      214.00       60.00       12.00
2019    22    1997      2317.00     1188.00      688.00      315.00       98.00       28.00
2019    23    1996      2746.00     1473.00      744.00      340.00      155.00       34.00
2019    24    1995      3098.00     1711.00      826.00      361.00      140.00       60.00
2019    25    1994      3517.00     1945.00      948.00      371.00      157.00       96.00
2019    26    1993      3907.00     2216.00     1058.00      366.00      156.00      111.00
2019    27    1992      4475.00     2501.00     1277.00      419.00      148.00      130.00
2019    28    1991      5361.00     2981.00     1608.00      481.00      140.00      151.00
2019    29    1990      5583.00     2991.00     1754.00      526.00      165.00      147.00
2019    30    1989      5759.00     2994.00     1907.00      532.00      164.00      162.00
